FELH650
Integration time [ms]:   2.000
Averaging Nr. [scans]: 30
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1601059U1
Wave   ;Sample   ;Dark     ;Reference;Transmittance
[nm]   ;[counts] ;[counts] ;[counts] ;[%]

 796.17; 4460.545;  -23.476; 4647.712;95.99316
 796.74; 4449.448;  -15.276; 4656.618;95.56560
 797.31; 4435.117;  -12.210; 4669.158;95.00059
 797.88; 4369.653;  -14.476; 4578.764;95.44742
 798.45; 4405.255;  -15.310; 4603.070;95.71680
 799.01; 4351.391;  -20.276; 4543.243;95.79597
 799.58; 4320.327;  -13.309; 4520.249;95.59018
 800.15; 4190.663;  -16.476; 4406.455;95.12106
 800.72; 4222.432;  -12.809; 4460.495;94.67816
 801.29; 4263.735;   -8.476; 4509.001;94.57073
 801.86; 4227.104;  -13.542; 4492.940;94.10103
 802.43; 4197.040;  -11.476; 4445.846;94.41803
 802.99; 4152.576;  -20.442; 4392.086;94.57205
 803.56; 4223.812;  -10.876; 4449.092;94.94884
 804.13; 4129.514;  -14.809; 4383.198;94.23185
 804.70; 4186.117;  -15.775; 4379.171;95.60736
 805.27; 4128.019;  -17.575; 4344.344;95.04061
 805.84; 4139.889;  -10.709; 4325.017;95.73017
 806.40; 4179.758;  -10.375; 4413.389;94.71872
 806.97; 4187.560;  -16.208; 4383.496;95.54663
 807.54; 4187.230;  -17.508; 4405.735;95.06006
 808.11; 4128.099;  -15.875; 4327.708;95.40451
 808.68; 4145.435;  -15.508; 4349.881;95.31666
 809.24; 4170.237;  -12.375; 4381.787;95.18567
 809.81; 4070.307;  -17.075; 4264.926;95.45493
 810.38; 4058.642;  -16.408; 4268.866;95.09428
 810.95; 4035.578;  -14.008; 4229.805;95.42329
 811.52; 3951.947;  -22.075; 4143.578;95.39975
 812.08; 3927.317;  -14.141; 4107.451;95.62950
 812.65; 3998.219;  -19.974; 4211.957;94.94940
 813.22; 3934.022;  -11.641; 4105.430;95.83665
 813.79; 3926.291;  -14.908; 4109.269;95.56328
 814.35; 3946.160;  -16.508; 4116.809;95.87139
 814.92; 3901.763;  -17.674; 4079.415;95.66394
 815.49; 3908.299;   -7.741; 4084.688;95.68987
 816.06; 3873.935;  -12.607; 4055.561;95.53543
 816.62; 3770.070;  -10.374; 3972.367;94.92068
 817.19; 3765.840;  -17.274; 3975.040;94.75993
 817.76; 3818.542;  -11.674; 3993.746;95.62584
 818.33; 3790.145;  -17.640; 3950.452;95.96010
 818.89; 3784.514;  -18.774; 3989.325;94.89008
 819.46; 3766.250;  -10.707; 3954.997;95.24050
 820.03; 3719.152;  -18.040; 3936.237;94.51013
 820.60; 3748.788;  -11.440; 3929.443;95.41588
 821.16; 3722.491;  -16.207; 3926.783;94.81886
 821.73; 3702.327;  -16.407; 3883.389;95.35714
 822.30; 3641.496;  -13.707; 3782.095;96.29594
 822.86; 3645.599;  -19.240; 3816.334;95.54862
 823.43; 3678.034;  -20.006; 3845.707;95.66257
 824.00; 3676.037;  -12.406; 3853.880;95.40016
 824.56; 3573.906;  -18.506; 3760.286;95.06774
 825.13; 3584.775;  -19.173; 3761.459;95.32661
 825.70; 3588.778;  -14.339; 3786.165;94.80629
 826.26; 3623.847;  -15.506; 3795.271;95.50160
 826.83; 3578.116;  -15.239; 3744.177;95.58280
 827.40; 3616.086;  -17.039; 3813.917;94.83598
 827.96; 3572.588;  -17.873; 3750.890;95.26896
 828.53; 3541.124;  -19.506; 3714.363;95.36035
 829.10; 3531.760;  -19.206; 3705.969;95.32347
 829.66; 3496.162;  -14.872; 3710.108;94.25646
 830.23; 3499.398;  -18.372; 3656.681;95.72026
 830.80; 3532.434;  -20.406; 3673.120;96.19101
 831.36; 3468.537;  -15.605; 3671.327;94.49977
 831.93; 3459.539;  -23.839; 3621.966;95.54483
 832.49; 3486.875;  -12.772; 3648.306;95.59063
 833.06; 3468.978;   -9.139; 3636.178;95.41328
 833.63; 3502.180;  -16.272; 3630.118;96.49139
 834.19; 3418.750;  -15.305; 3601.424;94.94918
 834.76; 3440.519;  -21.438; 3573.663;96.29650
 835.33; 3393.421;   -9.972; 3535.370;95.99620
 835.89; 3423.257;  -19.705; 3548.209;96.49790
 836.46; 3446.060;  -16.905; 3557.815;96.87373
 837.02; 3423.529;  -12.771; 3547.521;96.51735
 837.59; 3379.398;  -17.838; 3548.794;95.25053
 838.15; 3357.767;  -14.638; 3498.334;95.99865
 838.72; 3359.670;   -8.205; 3498.640;96.03718
 839.29; 3296.906;  -18.438; 3395.713;97.10596
 839.85; 3333.975;  -23.838; 3460.152;96.37837
 840.42; 3349.711;  -13.604; 3474.825;96.41346
 840.98; 3275.214;  -12.338; 3427.664;95.56829
 841.55; 3267.316;  -13.804; 3409.537;95.84555
 842.11; 3239.985;  -15.604; 3383.177;95.78698
 842.68; 3222.455;  -19.371; 3373.483;95.54863
 843.24; 3224.824;  -15.804; 3365.989;95.82573
 843.81; 3201.226;  -16.171; 3356.262;95.40286
 844.38; 3203.429;  -18.537; 3348.801;95.68287
 844.94; 3141.565;  -15.604; 3297.174;95.30275
 845.51; 3147.467;  -17.670; 3282.114;95.91954
 846.07; 3120.637;  -19.204; 3280.753;95.14792
 846.64; 3136.039;  -14.270; 3290.793;95.31768
 847.20; 3100.408;  -20.337; 3237.165;95.80178
 847.77; 3109.811;  -12.370; 3250.872;95.67728
 848.33; 3034.647;  -13.570; 3193.878;95.03559
 848.90; 3045.116;  -12.737; 3189.117;95.50257
 849.46; 3051.918;  -15.303; 3187.923;95.75413
 850.03; 2994.988;  -16.136; 3183.029;94.12216
 850.59; 3057.590;  -16.903; 3188.769;95.90792
 851.16; 2988.593;  -20.170; 3136.642;95.31017
 851.72; 2948.129;  -13.770; 3097.381;95.20266
 852.29; 2954.331;  -17.669; 3100.487;95.31274
 852.85; 2998.800;  -19.369; 3099.394;96.77458
 853.41; 2921.170;  -17.769; 3059.500;95.50478
 853.98; 2968.106;   -7.669; 3083.673;96.26159
 854.54; 2913.608;  -11.003; 3039.045;95.88737
 855.11; 2901.411;  -18.802; 3020.718;96.07479
 855.67; 2885.113;  -12.069; 2985.891;96.63846
 856.24; 2844.216;  -18.002; 2979.930;95.47306
 856.80; 2878.318;  -18.969; 2946.503;97.70071
 857.37; 2836.854;  -19.769; 2936.643;96.62467
 857.93; 2791.590;  -17.835; 2876.316;97.07253
 858.49; 2831.726;  -17.435; 2921.822;96.93475
 859.06; 2800.629;  -19.269; 2884.495;97.11182
 859.62; 2732.064;   -8.435; 2843.134;96.10497
 860.19; 2677.200;  -20.969; 2768.873;96.71404
 860.75; 2722.870;  -14.268; 2837.046;95.99564
 861.31; 2706.139;  -14.268; 2793.252;96.89713
 861.88; 2745.975;  -21.102; 2844.425;96.56431
 862.44; 2669.577;  -21.502; 2763.665;96.62183
 863.01; 2635.080;  -17.668; 2742.104;96.12198
 863.57; 2611.116;  -13.201; 2699.377;96.74622
 864.13; 2589.285;  -18.868; 2680.750;96.61193
 864.70; 2569.387;  -19.235; 2666.389;96.38810
 865.26; 2562.357;  -13.501; 2655.429;96.51275
 865.82; 2534.892;  -19.001; 2660.068;95.32764
 866.39; 2526.662;  -19.834; 2624.741;96.29130
 866.95; 2493.198;  -17.101; 2585.014;96.47147
 867.52; 2489.267;  -23.401; 2570.720;96.86008
 868.08; 2459.536;  -18.001; 2547.526;96.57029
 868.64; 2435.239;  -13.834; 2522.266;96.56847
 869.21; 2405.174;  -15.367; 2509.572;95.86535
 869.77; 2375.710;  -17.801; 2468.145;96.28172
 870.33; 2359.246;  -15.501; 2438.451;96.77237
 870.90; 2350.715;  -14.100; 2432.457;96.65892
 871.46; 2341.518;  -14.567; 2439.130;96.02185
 872.02; 2314.787;  -20.767; 2431.636;95.23534
 872.58; 2291.290;  -10.067; 2407.275;95.20194
 873.15; 2261.692;  -21.767; 2352.048;96.19364
 873.71; 2270.295;  -15.167; 2368.821;95.86717
 874.27; 2276.964;  -13.100; 2364.727;96.30911
 874.84; 2225.400;  -11.900; 2332.800;95.41946
 875.40; 2218.000;  -20.633; 2301.033;96.42355
 875.96; 2199.367;  -12.300; 2302.667;95.53773
 876.53; 2124.500;  -19.400; 2242.533;94.78175
 877.09; 2131.400;  -12.233; 2245.400;94.95046
 877.65; 2110.500;  -23.133; 2212.700;95.42900
 878.21; 2097.033;  -22.333; 2189.567;95.81657
 878.78; 2064.333;  -13.167; 2183.600;94.57081
 879.34; 2048.667;  -11.133; 2132.833;96.07425
 879.90; 2013.033;  -17.767; 2143.633;93.95762
 880.46; 1992.767;  -19.833; 2101.833;94.85939
 881.03; 1967.967;  -17.433; 2069.433;95.13785
 881.59; 1992.600;  -18.300; 2078.633;95.89718
 882.15; 1949.967;  -22.633; 2055.800;94.90802
 882.71; 1910.100;  -15.800; 2010.967;95.02327
 883.28; 1905.467;  -12.500; 2004.467;95.09164
 883.84; 1862.233;  -14.033; 1971.233;94.50955
 884.40; 1836.800;  -21.700; 1939.367;94.76985
 884.96; 1884.200;  -11.300; 1965.133;95.90508
 885.52; 1848.100;  -14.233; 1928.700;95.85163
 886.09; 1832.933;  -21.200; 1922.700;95.38214
 886.65; 1772.800;  -11.067; 1840.767;96.32976
 887.21; 1766.933;  -16.400; 1838.200;96.15730
 887.77; 1760.633;  -15.967; 1850.200;95.20050
 888.33; 1782.833;  -18.000; 1852.067;96.29781
 888.90; 1765.567;  -17.333; 1827.467;96.64462
 889.46; 1730.967;  -20.200; 1784.500;97.03367
 890.02; 1705.533;  -17.133; 1794.233;95.10314
 890.58; 1723.167;  -23.533; 1791.567;96.23161
 891.14; 1746.067;  -17.633; 1820.733;95.93842
 891.70; 1671.400;  -16.200; 1758.000;95.11893
 892.27; 1688.400;  -16.400; 1756.267;96.17149
 892.83; 1664.133;  -18.533; 1747.433;95.28304
 893.39; 1694.367;  -15.933; 1764.600;96.05549
 893.95; 1675.933;  -20.067; 1752.867;95.66068
 894.51; 1645.333;  -17.167; 1742.500;94.47812
 895.07; 1668.900;  -15.500; 1770.800;94.29547
 895.63; 1666.467;  -18.433; 1741.433;95.74021
 896.20; 1654.367;  -15.533; 1740.100;95.11667
 896.76; 1664.967;  -14.133; 1746.600;95.36367
 897.32; 1659.300;  -17.000; 1761.333;94.26242
 897.88; 1666.133;  -15.900; 1746.733;95.42730
 898.44; 1696.967;  -12.833; 1780.733;95.32960
 899.00; 1668.067;  -16.933; 1770.700;94.25870
 899.56; 1684.867;  -12.833; 1747.900;96.42005
 900.12; 1681.633;  -21.267; 1753.700;95.93983
 900.68; 1646.400;  -15.667; 1737.500;94.80369
 901.24; 1648.633;  -18.100; 1742.667;94.65952
 901.81; 1648.233;  -16.767; 1727.167;95.47383
 902.37; 1652.167;  -20.500; 1754.567;94.23120
 902.93; 1643.967;  -16.733; 1749.433;94.02850
 903.49; 1619.633;  -18.467; 1727.633;93.81479
 904.05; 1599.700;  -17.400; 1700.233;94.14699
 904.61; 1589.500;  -19.567; 1698.100;93.67747
 905.17; 1564.900;  -20.767; 1653.767;94.69305
 905.73; 1581.100;  -17.900; 1667.200;94.89051
 906.29; 1601.233;  -13.867; 1680.133;95.34238
 906.85; 1541.600;  -19.200; 1630.000;94.63983
 907.41; 1596.567;  -15.633; 1655.933;96.44844
 907.97; 1554.867;  -16.267; 1624.167;95.77551
 908.53; 1526.133;  -14.233; 1613.933;94.60743
 909.09; 1533.000;  -20.600; 1604.000;95.62969
 909.65; 1511.600;  -18.700; 1582.033;95.59993
 910.21; 1495.633;  -18.267; 1568.900;95.38381
 910.77; 1468.233;  -17.100; 1532.133;95.87538
 911.33; 1473.433;  -14.433; 1540.767;95.67044
 911.89; 1491.033;  -20.467; 1547.367;96.40693
 912.45; 1461.000;  -15.400; 1535.500;95.19634
 913.01; 1411.700;  -20.867; 1479.000;95.51293
 913.57; 1402.967;  -28.700; 1468.567;95.61868
 914.13; 1421.900;  -16.033; 1465.267;97.07239
 914.69; 1380.633;  -15.467; 1459.333;94.66368
 915.25; 1354.433;  -21.767; 1437.233;94.32488
 915.81; 1352.133;  -10.133; 1436.467;94.17024
 916.37; 1378.367;  -13.633; 1421.533;96.99222
 916.93; 1322.133;  -16.667; 1390.267;95.15732
 917.49; 1328.433;  -16.967; 1428.200;93.09653
 918.05; 1316.933;  -13.400; 1399.100;94.18289
 918.61; 1311.367;  -19.367; 1385.833;94.70064
 919.17; 1290.100;  -15.933; 1363.767;94.66068
 919.73; 1285.233;  -15.600; 1354.333;94.95596
 920.29; 1302.100;  -15.300; 1382.233;94.26609
 920.85; 1260.300;  -12.233; 1348.533;93.51591
 921.40; 1241.167;  -20.267; 1319.333;94.16492
 921.96; 1238.167;  -15.900; 1322.667;93.68728
 922.52; 1227.167;  -14.333; 1300.833;94.39868
 923.08; 1208.600;  -20.700; 1300.400;93.05125
 923.64; 1203.233;  -19.567; 1274.867;94.46605
 924.20; 1207.500;  -12.867; 1265.400;95.47043
 924.76; 1177.433;  -19.067; 1254.967;93.91434
 925.32; 1188.100;  -22.500; 1253.567;94.86965
 925.88; 1190.067;  -16.333; 1270.000;93.78595
 926.44; 1205.133;  -21.367; 1273.167;94.74457
 926.99; 1165.467;  -21.500; 1227.133;95.06127
 927.55; 1162.633;  -16.867; 1224.933;94.98309
 928.11; 1170.167;  -21.800; 1231.667;95.09361
 928.67; 1141.433;  -11.500; 1207.400;94.58802
 929.23; 1146.367;  -19.400; 1229.500;93.34348
 929.79; 1129.200;  -18.900; 1182.133;95.59268
 930.35; 1124.900;  -18.933; 1189.100;94.68558
 930.90; 1148.733;  -20.433; 1197.433;96.00120
 931.46; 1132.400;  -14.933; 1194.633;94.85491
 932.02; 1097.667;  -15.600; 1152.100;95.33841
 932.58; 1094.867;  -16.967; 1148.933;95.36267
 933.14; 1110.567;  -13.167; 1161.033;95.70204
 933.69; 1095.333;  -11.633; 1155.467;94.84763
 934.25; 1063.167;  -19.400; 1122.433;94.80952
 934.81; 1080.933;  -14.800; 1139.967;94.88786
 935.37; 1060.067;  -19.367; 1116.200;95.05680
 935.93; 1066.400;  -17.567; 1106.667;96.41830
 936.49; 1060.833;  -11.733; 1123.900;94.44656
 937.04; 1058.833;  -14.200; 1119.767;94.62653
 937.60; 1074.567;  -16.333; 1125.033;95.57840
 938.16; 1055.100;  -19.767; 1082.333;97.52896
 938.72; 1023.667;  -13.633; 1103.867;92.82327
 939.27; 1027.167;  -12.967; 1073.833;95.70605
 939.83; 1024.467;  -20.467; 1094.667;93.70479
 940.39; 1013.300;  -16.867; 1075.367;94.31745
 940.95;  995.333;  -16.000; 1053.933;94.52302
 941.50; 1015.133;  -18.033; 1052.967;96.46748
 942.06;  994.333;  -15.300; 1056.800;94.17343
 942.62;  991.800;  -20.800; 1031.633;96.21512
 943.18;  986.933;  -13.567; 1030.667;95.81192
 943.73;  973.533;  -21.000; 1020.633;95.47826
 944.29;  922.867;  -16.067;  977.933;94.46009
 944.85;  952.600;  -23.900; 1005.300;94.87952
 945.41;  953.200;  -16.833; 1006.067;94.83169
 945.96;  947.533;  -12.133; 1002.833;94.55155
 946.52;  938.933;  -14.233;  992.300;94.69797
 947.08;  934.233;  -20.200;  992.533;94.24330
 947.63;  925.633;  -21.200;  981.133;94.46292
 948.19;  904.967;  -19.267;  958.833;94.49272
 948.75;  903.867;  -16.533;  953.667;94.86704
 949.31;  897.900;  -11.467;  957.100;93.88788
 949.86;  898.333;  -15.300;  941.633;95.47513
 950.42;  886.333;  -18.533;  947.167;93.70060
 950.98;  889.333;  -17.233;  932.567;95.44816
 951.53;  861.867;  -20.200;  916.800;94.13732
 952.09;  828.667;  -16.367;  900.333;92.18210
 952.65;  837.300;  -17.933;  910.633;92.10252
 953.20;  854.000;  -12.100;  917.967;93.12236
 953.76;  832.533;  -19.000;  885.233;94.17186
 954.32;  837.600;  -18.967;  899.167;93.29437
 954.87;  820.467;  -20.033;  889.367;92.42358
 955.43;  819.367;  -15.333;  858.367;95.53623
 955.98;  794.333;  -25.800;  855.833;93.02431
 956.54;  806.567;  -13.333;  851.500;94.80439
 957.10;  796.200;  -24.300;  849.900;93.85724
 957.65;  801.167;  -21.633;  843.900;95.06277
 958.21;  779.267;  -11.833;  836.500;93.25344
 958.77;  783.033;  -16.467;  847.267;92.56329
 959.32;  777.900;  -20.400;  825.667;94.35427
 959.88;  770.000;  -16.600;  828.900;93.03371
 960.43;  757.967;  -22.600;  819.867;92.65253
 960.99;  753.800;  -21.133;  813.000;92.90281
 961.54;  746.733;  -17.967;  802.167;93.24094
 962.10;  741.933;  -22.100;  796.267;93.36076
 962.66;  740.600;  -14.433;  792.033;93.62239
 963.21;  712.200;  -15.300;  765.600;93.16174
 963.77;  716.600;  -23.133;  763.967;93.98213
 964.32;  714.633;  -14.367;  773.567;92.52052
 964.88;  705.700;  -16.667;  753.267;93.82198
 965.43;  699.100;  -22.033;  755.700;92.72244
 965.99;  708.133;  -18.267;  743.433;95.36563
 966.55;  697.067;  -18.567;  740.133;94.32362
 967.10;  698.067;  -22.167;  727.933;96.01831
 967.66;  674.667;  -14.067;  721.467;93.63727
 968.21;  667.200;  -14.800;  718.333;93.02537
 968.77;  659.067;  -20.167;  706.667;93.45104
 969.32;  642.633;  -19.667;  695.933;92.55170
 969.88;  651.267;  -19.567;  694.467;93.94986
 970.43;  633.233;  -18.333;  684.800;92.66616
 970.99;  642.333;  -15.700;  682.567;94.23811
 971.54;  646.200;  -19.867;  676.900;95.59393
 972.10;  634.367;  -16.700;  680.800;93.34289
 972.65;  620.467;  -21.233;  669.133;92.95061
 973.21;  616.667;  -17.600;  646.067;95.57007
 973.76;  600.933;  -17.133;  644.400;93.42941
 974.32;  594.800;  -15.167;  648.667;91.88551
 974.87;  584.533;  -16.400;  636.967;91.97490
 975.43;  589.500;  -18.133;  629.367;93.84299
 975.98;  563.467;  -27.333;  621.233;91.09318
 976.53;  576.067;  -12.333;  627.867;91.90878
 977.09;  558.633;  -16.867;  601.867;93.01261
 977.64;  544.667;  -24.567;  577.200;94.59370
 978.20;  552.233;  -17.267;  586.600;94.30890
 978.75;  546.667;  -20.833;  586.133;93.49772
 979.31;  539.633;  -16.567;  577.700;93.59435
 979.86;  533.233;  -17.600;  562.567;94.94398
 980.42;  521.267;  -17.467;  575.667;90.82837
 980.97;  520.767;  -13.267;  556.467;93.73391
 981.52;  498.367;  -20.167;  544.467;91.83541
 982.08;  494.233;  -17.633;  540.467;91.71594
 982.63;  505.100;  -12.267;  550.467;91.93816
 983.19;  487.667;  -17.433;  541.033;90.44407
 983.74;  458.867;  -19.600;  518.700;88.88476
 984.29;  478.100;  -14.500;  521.000;91.98880
 984.85;  461.933;  -19.233;  525.700;88.29826
 985.40;  465.967;  -11.933;  492.900;94.66491
 985.96;  452.100;  -21.867;  490.400;92.52343
 986.51;  451.233;  -18.000;  492.800;91.86244
 987.06;  446.933;  -20.100;  488.900;91.75508
 987.62;  439.133;  -19.733;  494.233;89.27946
 988.17;  442.467;  -17.067;  478.167;92.79128
 988.72;  430.100;  -22.000;  469.633;91.95878
 989.28;  422.267;  -18.767;  464.033;91.34907
 989.83;  416.367;  -16.100;  462.433;90.37336
 990.38;  416.167;  -24.433;  455.800;91.74707
 990.94;  396.333;  -19.767;  438.867;90.72607
 991.49;  377.300;  -19.500;  437.300;86.86515
 992.04;  373.500;  -20.667;  419.367;89.57655
 992.60;  380.200;  -16.467;  423.400;90.17884
 993.15;  381.633;   -7.767;  418.833;91.27989
 993.70;  359.600;  -19.067;  405.633;89.16098
 994.26;  381.200;  -19.833;  413.067;92.63879
 994.81;  361.067;  -16.300;  403.733;89.84208
 995.36;  372.133;  -19.067;  407.367;91.73767
 995.91;  362.167;  -20.533;  409.500;88.99310
 996.47;  351.633;  -22.433;  386.000;91.58573
 997.02;  328.933;  -14.833;  379.333;87.21353
 997.57;  333.800;  -14.333;  369.933;90.59681
 998.13;  336.000;   -9.800;  375.800;89.67842
 998.68;  326.400;  -24.033;  359.233;91.43329
 999.23;  318.967;  -21.133;  353.600;90.75787
 999.78;  318.000;  -16.600;  358.167;89.28222
1000.34;  320.233;  -19.300;  352.233;91.38704
1000.89;  297.733;  -15.500;  339.267;88.29277
1001.44;  289.067;  -17.533;  320.200;90.78168
1001.99;  275.867;  -20.567;  317.800;87.60713
1002.55;  277.533;  -20.133;  312.767;89.41624
1003.10;  274.500;  -24.133;  312.567;88.69419
1003.65;  266.067;  -21.167;  294.533;90.98300
1004.20;  253.100;  -19.367;  296.167;86.35115
1004.75;  249.467;  -24.800;  292.467;86.44673
1005.31;  256.033;  -26.000;  284.867;90.72486
1005.86;  237.167;  -21.833;  282.400;85.13203
1006.41;  243.433;  -24.233;  279.800;88.03859
1006.96;  247.033;  -18.567;  281.300;88.57270
1007.51;  247.767;  -19.867;  281.267;88.87536
1008.07;  239.633;  -13.133;  282.967;85.36530
1008.62;  242.333;  -13.400;  284.133;85.95115
1009.17;  244.133;  -20.800;  292.967;84.43642
1009.72;  261.133;  -21.067;  297.967;88.45471
1010.27;  266.967;  -23.133;  304.333;88.58917
1010.82;  274.833;  -19.933;  326.100;85.18447
1011.38;  284.633;  -17.567;  316.267;90.52421
1011.93;  271.767;  -27.933;  320.167;86.09595
1012.48;  280.633;  -17.167;  321.533;87.92442
1013.03;  268.533;  -14.233;  313.067;86.39373
1013.58;  277.267;  -18.233;  324.167;86.30257
1014.13;  265.133;  -16.333;  304.433;87.74810
1014.68;  246.467;  -21.667;  293.500;85.07668
1015.24;  248.933;  -14.533;  293.567;85.51336
1015.79;  251.400;  -23.767;  285.267;89.04110
1016.34;  239.667;  -23.767;  276.000;87.87946
1016.89;  237.900;  -25.100;  267.967;89.74067
1017.44;  239.733;  -18.900;  265.067;91.07877
1017.99;  231.467;  -27.167;  273.567;86.00089
1018.54;  229.067;  -19.900;  267.000;86.77820
1019.09;  227.667;  -21.600;  254.367;90.32492
1019.64;  213.767;  -22.100;  242.800;89.03989
1020.19;  212.200;  -25.000;  240.700;89.27362
1020.75;  208.800;  -15.367;  246.700;85.53803
1021.30;  192.300;  -21.233;  240.433;81.60510
1021.85;  201.200;  -23.067;  237.000;86.23430
1022.40;  194.633;  -18.033;  232.333;84.94208
1022.95;  189.667;  -18.933;  219.533;87.47554
1023.50;  193.700;  -19.333;  226.767;86.56373
1024.05;  180.100;  -22.600;  205.500;88.86453
1024.60;  185.267;  -20.667;  216.433;86.85505
1025.15;  177.067;  -19.533;  204.800;87.63744
1025.70;  170.033;  -14.333;  201.733;85.32860
1026.25;  166.933;  -20.367;  203.033;83.84064
1026.80;  169.133;  -20.533;  204.633;84.23390
1027.35;  165.700;  -18.100;  205.600;82.16361
1027.90;  152.600;  -18.600;  195.367;80.01246
1028.45;  164.633;  -18.033;  181.500;91.54694
1029.00;  152.433;  -28.667;  189.000;83.20061
1029.55;  149.967;  -15.000;  179.400;84.85940
1030.10;  152.467;  -21.167;  178.567;86.93258
1030.65;  149.467;  -19.867;  174.900;86.94164
1031.20;  139.933;  -19.467;  185.567;77.74346
1031.75;  139.867;  -14.133;  170.967;83.19827
1032.30;  135.600;  -15.800;  172.767;80.28991
1032.85;  136.767;  -16.100;  168.933;82.61574
1033.40;  137.067;  -21.300;  164.100;85.41891
1033.95;  122.633;  -14.133;  161.100;78.04832
1034.50;  133.767;  -17.767;  168.433;81.38203
1035.05;  123.533;  -22.033;  150.367;84.43542
1035.60;  125.100;  -17.567;  153.900;83.20373
1036.15;  116.833;  -19.900;  153.567;78.82398
1036.69;  122.067;  -22.700;  154.300;81.78908
1037.24;  117.200;  -22.667;  155.100;78.67992
1037.79;  116.533;  -18.300;  152.233;79.06568
1038.34;  123.033;  -20.500;  148.000;85.18299
1038.89;  109.600;  -24.700;  142.100;80.51559
1039.44;  109.100;  -21.967;  141.200;80.32686
1039.99;   99.000;  -27.000;  142.933;74.14672
1040.54;  108.800;  -22.767;  140.800;80.43611
1041.09;   97.867;  -23.600;  138.000;75.16502
1041.64;  108.333;  -15.733;  135.633;81.96433
1042.18;  100.500;  -20.767;  132.533;79.10415
1042.73;  109.400;  -20.600;  128.967;86.91776
1043.28;   93.167;  -20.567;  132.100;74.49782
1043.83;   90.033;  -17.567;  130.400;72.71908
1044.38;  101.600;  -17.767;  132.133;79.63086
1044.93;   88.000;  -22.900;  131.633;71.76445
1045.48;   93.133;  -23.200;  126.467;77.72829
1046.02;   93.600;  -18.067;  122.267;79.57245
1046.57;   90.000;  -16.767;  121.167;77.40454
1047.12;   84.033;  -19.133;  121.867;73.16785
1047.67;   87.533;  -22.333;  118.733;77.88280
1048.22;   80.900;  -15.333;  115.067;73.79857
1048.77;   85.533;  -26.367;  116.733;78.19707
1049.31;   88.800;  -20.300;  111.800;82.58895
1049.86;   74.633;  -21.767;  113.467;71.28420
1050.41;   79.200;  -22.200;  110.700;76.29797
1050.96;   76.400;  -24.533;  106.200;77.20551
1051.51;   74.133;  -19.267;   94.833;81.85802
1052.05;   75.633;  -26.267;  110.867;74.30724
1052.60;   78.700;  -14.933;   99.700;81.68072
1053.15;   71.833;  -18.800;  103.733;73.96627
1053.70;   82.767;  -24.733;   99.567;86.48431
1054.25;   71.167;  -19.500;  108.667;70.74122
1054.79;   69.033;  -17.267;   98.700;74.41794
1055.34;   73.567;  -20.600;   96.533;80.39271
1055.89;   65.767;  -20.267;   97.200;73.24064
1056.44;   68.600;  -21.467;   97.500;75.70748
1056.98;   71.800;  -21.667;   94.000;80.80692
1057.53;   61.833;  -20.933;   99.000;69.01056
1058.08;   68.567;  -22.967;   92.400;79.34123
1058.63;   58.200;  -24.367;   96.867;68.10558
1059.17;   59.133;  -14.733;   97.267;65.95238
1059.72;   55.667;  -25.767;   89.267;70.79107
1060.27;   64.200;  -18.033;   87.367;78.02024
1060.81;   64.167;  -21.067;   92.333;75.16167
1061.36;   57.367;  -21.033;   87.533;72.21369
1061.91;   53.867;  -20.733;   81.533;72.94655
1062.45;   52.567;  -21.500;   86.433;68.62261
1063.00;   58.467;  -23.467;   89.133;72.76495
1063.55;   57.733;  -22.567;   77.567;80.19308
1064.10;   62.500;  -18.833;   86.967;76.87461
1064.64;   57.400;  -20.400;   85.033;73.79070
1065.19;   54.033;  -20.767;   78.833;75.10040
1065.74;   54.633;  -16.133;   79.567;73.94636
1066.28;   54.467;  -16.800;   79.433;74.05611
1066.83;   57.300;  -18.133;   80.033;76.84211
1067.38;   52.667;  -17.300;   84.700;68.59477
1067.92;   54.167;  -16.100;   78.133;74.56668
1068.47;   49.033;  -22.100;   79.133;70.26671
1069.01;   47.133;  -21.867;   75.133;71.13402
1069.56;   50.533;  -17.367;   72.000;75.97911
1070.11;   54.067;  -22.767;   67.500;85.11817
1070.65;   41.067;  -18.933;   76.933;62.58693
1071.20;   49.133;  -20.600;   74.467;73.35203
1071.75;   42.033;  -20.233;   67.000;71.37944
1072.29;   47.767;  -19.267;   70.967;74.28888
1072.84;   41.233;  -25.900;   70.533;69.61632
1073.38;   42.867;  -18.933;   67.600;71.41757
1073.93;   43.000;  -25.067;   65.367;75.26723
1074.48;   46.900;  -20.433;   69.233;75.09294
1075.02;   44.900;  -25.400;   64.800;77.93792
1075.57;   46.167;  -24.500;   60.900;82.74785
1076.11;   43.267;  -17.033;   73.933;66.28802
1076.66;   37.100;  -20.600;   65.500;67.01510
1077.20;   44.300;  -17.367;   65.333;74.56671
1077.75;   43.900;  -18.233;   64.467;75.13100
1078.29;   34.933;  -22.833;   64.933;65.81846
1078.84;   35.167;  -17.100;   57.467;70.09388
1079.39;   43.633;  -18.400;   67.400;72.29992
1079.93;   39.267;  -18.767;   61.567;72.24066
1080.48;   33.800;  -23.067;   59.767;68.65191
1081.02;   40.767;  -28.567;   54.700;83.26661
1081.57;   37.100;  -20.833;   57.933;73.55057
