
Integration time [ms]:   2.000
Averaging Nr. [scans]: 30
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1601059U1
Wave   ;Sample   ;Dark     ;Reference;Transmittance
[nm]   ;[counts] ;[counts] ;[counts] ;[%]

 777.37;  -20.874;  -20.963; 9658.815; 0.00093
 777.94;  -24.574;  -20.797; 9442.657;-0.03991
 778.51;  -19.407;  -17.230; 9270.399;-0.02344
 779.08;  -25.407;  -22.097; 9071.042;-0.03640
 779.65;  -17.107;  -26.997; 9158.650; 0.10767
 780.22;  -23.007;  -19.530; 9035.793;-0.03839
 780.79;  -22.573;  -25.397; 8672.001; 0.03246
 781.36;  -24.873;  -22.063; 8487.077;-0.03302
 781.93;  -20.207;  -20.697; 8244.919; 0.00593
 782.50;  -14.907;  -18.197; 7997.094; 0.04105
 783.07;  -16.073;  -23.730; 7822.437; 0.09759
 783.64;  -19.940;  -15.363; 7780.445;-0.05870
 784.21;  -21.740;  -22.030; 7708.688; 0.00376
 784.78;  -20.473;  -19.530; 7569.796;-0.01242
 785.35;  -22.873;  -25.863; 7410.472; 0.04021
 785.92;  -17.973;  -24.197; 7273.114; 0.08529
 786.49;  -19.940;  -17.997; 7224.123;-0.02683
 787.06;  -21.806;  -20.130; 6902.798;-0.02421
 787.63;  -21.206;  -23.664; 6912.107; 0.03543
 788.20;  -22.306;  -20.430; 6759.916;-0.02767
 788.77;  -17.339;  -19.464; 6743.692; 0.03141
 789.34;  -22.739;  -21.164; 6591.434;-0.02383
 789.91;  -20.873;  -22.597; 6506.076; 0.02641
 790.48;  -13.373;  -25.730; 6516.718; 0.18888
 791.05;  -21.806;  -24.630; 6287.694; 0.04474
 791.62;  -19.173;  -21.964; 6282.669; 0.04427
 792.19;  -22.639;  -25.564; 6130.411; 0.04751
 792.76;  -22.106;  -24.064; 6073.387; 0.03211
 793.33;  -14.072;  -26.664; 6113.996; 0.20505
 793.89;  -19.406;  -20.497; 6094.304; 0.01785
 794.46;  -19.372;  -21.730; 5792.580; 0.04056
 795.03;  -17.172;  -25.564; 5845.655; 0.14293
 795.60;  -19.839;  -20.364; 5707.698; 0.00916
 796.17;  -17.972;  -24.231; 5694.840; 0.10943
 796.74;  -14.872;  -28.131; 5689.548; 0.23188
 797.31;  -26.306;  -27.097; 5604.357; 0.01406
 797.88;  -15.305;  -20.664; 5550.333; 0.09618
 798.45;  -13.939;  -20.731; 5558.975; 0.12172
 799.01;  -14.439;  -22.031; 5547.184; 0.13632
 799.58;  -18.172;  -23.497; 5513.159; 0.09618
 800.15;  -19.272;  -22.431; 5329.668; 0.05902
 800.72;  -18.539;  -18.864; 5395.510; 0.00601
 801.29;  -17.905;  -25.231; 5350.252; 0.13628
 801.86;  -25.505;  -18.064; 5326.128;-0.13924
 802.43;  -21.872;  -25.731; 5261.337; 0.07299
 802.99;  -19.738;  -25.164; 5247.712; 0.10290
 803.56;  -16.438;  -22.297; 5256.788; 0.11099
 804.13;  -20.538;  -17.864; 5192.563;-0.05132
 804.70;  -18.238;  -21.531; 5231.572; 0.06268
 805.27;  -17.338;  -31.598; 5210.281; 0.27203
 805.84;  -20.605;  -24.864; 5217.756; 0.08124
 806.40;  -18.072;  -27.431; 5146.099; 0.18091
 806.97;  -18.972;  -21.564; 5227.641; 0.04939
 807.54;  -22.805;  -25.664; 5223.950; 0.05447
 808.11;  -17.938;  -22.031; 5059.458; 0.08054
 808.68;  -16.705;  -27.064; 5117.167; 0.20138
 809.24;  -16.605;  -22.264; 5173.709; 0.10892
 809.81;  -21.171;  -24.231; 5171.118; 0.05889
 810.38;  -22.105;  -20.931; 5148.194;-0.02270
 810.95;  -22.238;  -26.364; 5027.169; 0.08166
 811.52;  -17.705;  -20.231; 4972.478; 0.05061
 812.08;  -20.438;  -28.598; 4959.720; 0.16358
 812.65;  -14.904;  -22.731; 5047.162; 0.15438
 813.22;  -20.538;  -22.664; 4889.771; 0.04329
 813.79;  -17.571;  -17.831; 4849.913; 0.00534
 814.35;  -18.204;  -19.531; 4896.589; 0.02699
 814.92;  -19.504;  -29.031; 4956.864; 0.19108
 815.49;  -14.071;  -20.765; 4806.206; 0.13867
 816.06;  -25.504;  -21.531; 4838.915;-0.08174
 816.62;  -21.637;  -25.898; 4683.724; 0.09046
 817.19;  -16.137;  -23.531; 4665.800; 0.15767
 817.76;  -23.004;  -25.265; 4728.942; 0.04755
 818.33;  -18.504;  -24.565; 4788.751; 0.12591
 818.89;  -25.004;  -27.798; 4717.193; 0.05888
 819.46;  -19.404;  -30.931; 4654.268; 0.24604
 820.03;  -21.571;  -29.165; 4598.410; 0.16411
 820.60;  -17.837;  -25.365; 4613.486; 0.16227
 821.16;  -18.370;  -22.398; 4528.961; 0.08849
 821.73;  -21.437;  -27.965; 4528.437; 0.14326
 822.30;  -21.337;  -22.298; 4584.779; 0.02086
 822.86;  -28.170;  -18.765; 4496.321;-0.20831
 823.43;  -19.670;  -25.265; 4562.730; 0.12194
 824.00;  -20.170;  -24.032; 4579.406; 0.08388
 824.56;  -17.437;  -24.298; 4498.148; 0.15172
 825.13;  -18.304;  -21.465; 4564.257; 0.06894
 825.70;  -19.137;  -27.865; 4493.532; 0.19304
 826.26;  -15.370;  -30.532; 4513.808; 0.33363
 826.83;  -16.137;  -19.098; 4498.883; 0.06555
 827.40;  -22.870;  -21.198; 4463.659;-0.03728
 827.96;  -18.803;  -28.098; 4511.967; 0.20473
 828.53;  -18.470;  -16.765; 4482.509;-0.03789
 829.10;  -24.703;  -28.832; 4393.285; 0.09336
 829.66;  -20.970;  -20.198; 4462.060;-0.01721
 830.23;  -16.537;  -25.565; 4543.203; 0.19761
 830.80;  -22.103;  -19.698; 4404.111;-0.05436
 831.36;  -18.170;  -24.965; 4357.120; 0.15507
 831.93;  -19.436;  -23.498; 4342.962; 0.09303
 832.49;  -17.170;  -25.232; 4316.471; 0.18569
 833.06;  -24.136;  -28.599; 4298.680; 0.10312
 833.63;  -16.336;  -28.832; 4297.789; 0.28881
 834.19;  -21.436;  -30.099; 4279.898; 0.20098
 834.76;  -25.936;  -29.432; 4315.807; 0.08045
 835.33;  -20.969;  -19.599; 4231.715;-0.03225
 835.89;  -23.136;  -29.132; 4228.691; 0.14082
 836.46;  -21.136;  -26.699; 4267.666; 0.12953
 837.02;  -19.703;  -27.565; 4254.575; 0.18361
 837.59;  -19.336;  -24.632; 4247.784; 0.12396
 838.15;  -21.736;  -37.799; 4146.426; 0.38389
 838.72;  -13.303;  -25.932; 4083.735; 0.30731
 839.29;  -14.536;  -22.932; 4106.611; 0.20332
 839.85;  -20.702;  -25.099; 4142.486; 0.10549
 840.42;  -21.536;  -19.265; 4251.628;-0.05316
 840.98;  -14.502;  -28.232; 4155.804; 0.32815
 841.55;  -22.536;  -26.865; 4031.246; 0.10669
 842.11;  -25.136;  -25.265; 4039.155; 0.00319
 842.68;  -22.302;  -28.832; 4190.130; 0.15477
 843.24;  -11.702;  -25.299; 4040.039; 0.33445
 843.81;  -19.236;  -20.466; 3997.048; 0.03062
 844.38;  -18.402;  -16.299; 4000.723;-0.05236
 844.94;  -26.902;  -30.899; 4013.032; 0.09883
 845.51;  -13.069;  -25.999; 3940.941; 0.32595
 846.07;  -18.069;  -25.432; 4002.050; 0.18283
 846.64;  -17.302;  -17.966; 4009.959; 0.01648
 847.20;  -19.569;  -21.932; 4025.901; 0.05839
 847.77;  -25.802;  -28.999; 3893.810; 0.08150
 848.33;  -24.669;  -25.532; 3916.518; 0.02191
 848.90;  -22.102;  -21.232; 3951.027;-0.02189
 849.46;  -18.768;  -26.332; 3911.869; 0.19207
 850.03;  -26.035;  -27.999; 3888.678; 0.05014
 850.59;  -24.502;  -26.332; 3886.854; 0.04678
 851.16;  -23.702;  -24.999; 3741.096; 0.03445
 851.72;  -18.368;  -22.399; 3738.805; 0.10717
 852.29;  -18.735;  -23.466; 3731.080; 0.12600
 852.85;  -22.868;  -22.566; 3786.956;-0.00794
 853.41;  -21.935;  -19.599; 3766.231;-0.06169
 853.98;  -18.068;  -24.533; 3781.973; 0.16983
 854.54;  -22.035;  -25.566; 3645.649; 0.09618
 855.11;  -23.235;  -26.499; 3612.758; 0.08970
 855.67;  -18.001;  -23.799; 3687.933; 0.15621
 856.24;  -22.335;  -22.499; 3720.409; 0.00440
 856.80;  -24.868;  -25.699; 3665.551; 0.02252
 857.37;  -20.501;  -22.766; 3590.726; 0.06268
 857.93;  -19.068;  -25.233; 3559.735; 0.17196
 858.49;  -27.435;  -26.566; 3585.277;-0.02404
 859.06;  -24.101;  -22.699; 3478.520;-0.04003
 859.62;  -21.668;  -25.166; 3516.595; 0.09877
 860.19;  -16.901;  -25.133; 3507.570; 0.23302
 860.75;  -20.801;  -24.799; 3550.679; 0.11183
 861.31;  -22.768;  -27.466; 3466.955; 0.13446
 861.88;  -21.668;  -23.566; 3479.997; 0.05419
 862.44;  -23.801;  -31.433; 3456.939; 0.21878
 863.01;  -25.568;  -29.533; 3412.715; 0.11520
 863.57;  -23.034;  -19.033; 3430.957;-0.11598
 864.13;  -17.301;  -24.100; 3469.366; 0.19462
 864.70;  -24.601;  -28.233; 3395.174; 0.10610
 865.26;  -23.867;  -21.933; 3259.050;-0.05896
 865.82;  -22.067;  -20.966; 3327.659;-0.03288
 866.39;  -20.967;  -22.900; 3370.568; 0.05695
 866.95;  -23.201;  -21.766; 3250.210;-0.04383
 867.52;  -24.801;  -24.200; 3291.685;-0.01812
 868.08;  -16.900;  -26.433; 3330.894; 0.28393
 868.64;  -20.600;  -31.633; 3171.936; 0.34439
 869.21;  -22.867;  -23.100; 3137.012; 0.00736
 869.77;  -13.600;  -27.600; 3197.387; 0.43409
 870.33;  -19.500;  -30.567; 3135.763; 0.34950
 870.90;  -24.267;  -28.967; 3023.872; 0.15394
 871.46;  -23.434;  -24.767; 3044.714; 0.04343
 872.02;  -20.500;  -21.100; 3162.289; 0.01884
 872.58;  -26.167;  -24.400; 3070.698;-0.05709
 873.15;  -23.267;  -26.533; 2915.940; 0.11101
 873.71;  -21.267;  -32.067; 2952.782; 0.36182
 874.27;  -18.400;  -22.667; 2949.091; 0.14357
 874.84;  -19.167;  -20.533; 2947.300; 0.04605
 875.40;  -24.633;  -30.967; 2986.633; 0.20988
 875.96;  -22.067;  -23.233; 2960.200; 0.03910
 876.53;  -28.000;  -25.367; 2786.567;-0.09365
 877.09;  -21.733;  -25.667; 2789.433; 0.13972
 877.65;  -20.600;  -27.467; 2854.900; 0.23823
 878.21;  -20.800;  -24.367; 2792.267; 0.12663
 878.78;  -24.267;  -20.833; 2746.267;-0.12408
 879.34;  -22.833;  -22.600; 2742.400;-0.00844
 879.90;  -27.633;  -26.667; 2698.633;-0.03547
 880.46;  -18.233;  -26.967; 2680.700; 0.32254
 881.03;  -24.100;  -17.967; 2656.733;-0.22931
 881.59;  -25.100;  -22.133; 2608.900;-0.11276
 882.15;  -24.733;  -27.667; 2602.033; 0.11155
 882.71;  -24.667;  -27.433; 2674.867; 0.10238
 883.28;  -15.567;  -23.433; 2636.600; 0.29574
 883.84;  -21.533;  -30.533; 2599.967; 0.34214
 884.40;  -22.900;  -25.367; 2512.467; 0.09720
 884.96;  -24.333;  -24.133; 2481.000;-0.00798
 885.52;  -21.467;  -26.200; 2495.300; 0.18772
 886.09;  -24.533;  -24.933; 2474.800; 0.01600
 886.65;  -25.600;  -27.633; 2416.200; 0.08320
 887.21;  -21.000;  -20.367; 2416.533;-0.02599
 887.77;  -19.000;  -29.600; 2390.533; 0.43799
 888.33;  -20.833;  -24.667; 2312.100; 0.16404
 888.90;  -22.600;  -23.000; 2344.233; 0.01690
 889.46;  -22.067;  -26.800; 2369.533; 0.19752
 890.02;  -15.233;  -30.467; 2372.467; 0.63395
 890.58;  -18.567;  -28.900; 2321.233; 0.43969
 891.14;  -23.367;  -30.067; 2280.800; 0.28993
 891.70;  -25.067;  -28.700; 2338.833; 0.15346
 892.27;  -22.267;  -29.000; 2305.067; 0.28848
 892.83;  -18.400;  -26.300; 2290.567; 0.34098
 893.39;  -21.033;  -21.067; 2338.567; 0.00141
 893.95;  -21.567;  -27.300; 2278.067; 0.24870
 894.51;  -24.133;  -27.400; 2232.233; 0.14457
 895.07;  -17.067;  -26.967; 2295.133; 0.42634
 895.63;  -27.633;  -25.267; 2239.400;-0.10450
 896.20;  -25.567;  -23.033; 2229.267;-0.11248
 896.76;  -23.600;  -28.900; 2326.233; 0.22504
 897.32;  -22.533;  -25.800; 2318.200; 0.13936
 897.88;  -23.900;  -26.567; 2291.833; 0.11502
 898.44;  -17.067;  -26.200; 2308.867; 0.39114
 899.00;  -25.300;  -27.133; 2266.233; 0.07994
 899.56;  -18.967;  -25.667; 2272.633; 0.29152
 900.12;  -20.833;  -24.500; 2250.833; 0.16115
 900.68;  -20.200;  -23.933; 2233.500; 0.16538
 901.24;  -21.233;  -24.267; 2277.933; 0.13176
 901.81;  -27.700;  -27.167; 2321.267;-0.02271
 902.37;  -17.900;  -28.833; 2276.933; 0.47417
 902.93;  -26.467;  -24.067; 2185.000;-0.10864
 903.49;  -25.267;  -30.700; 2230.233; 0.24031
 904.05;  -24.667;  -30.133; 2269.167; 0.23775
 904.61;  -23.067;  -25.400; 2214.533; 0.10417
 905.17;  -18.333;  -20.733; 2139.633; 0.11109
 905.73;  -27.867;  -29.133; 2148.700; 0.05816
 906.29;  -22.800;  -27.867; 2192.467; 0.22819
 906.85;  -24.700;  -33.133; 2136.700; 0.38866
 907.41;  -19.533;  -22.867; 2158.700; 0.15280
 907.97;  -16.233;  -29.067; 2143.033; 0.59083
 908.53;  -22.533;  -23.333; 2134.767; 0.03707
 909.09;  -21.367;  -23.767; 2118.333; 0.11204
 909.65;  -19.667;  -21.500; 2039.467; 0.08896
 910.21;  -19.367;  -32.700; 2055.533; 0.63850
 910.77;  -19.100;  -31.467; 2005.367; 0.60715
 911.33;  -23.267;  -28.433; 2011.133; 0.25332
 911.89;  -19.833;  -29.133; 2003.733; 0.45748
 912.45;  -23.267;  -26.467; 2002.533; 0.15771
 913.01;  -26.467;  -27.300; 1953.067; 0.04208
 913.57;  -22.433;  -22.967; 1939.067; 0.02718
 914.13;  -23.167;  -23.833; 1903.900; 0.03458
 914.69;  -28.667;  -30.667; 1921.333; 0.10246
 915.25;  -17.800;  -27.700; 1939.867; 0.50316
 915.81;  -24.733;  -26.167; 1865.800; 0.07576
 916.37;  -17.667;  -22.400; 1868.500; 0.25032
 916.93;  -18.967;  -22.633; 1885.833; 0.19213
 917.49;  -19.900;  -28.933; 1825.800; 0.48704
 918.05;  -19.567;  -32.033; 1833.767; 0.66817
 918.61;  -22.433;  -27.367; 1856.067; 0.26193
 919.17;  -23.667;  -26.367; 1789.233; 0.14871
 919.73;  -27.433;  -27.167; 1814.533;-0.01448
 920.29;  -25.933;  -31.633; 1772.800; 0.31589
 920.85;  -19.400;  -29.300; 1757.600; 0.55403
 921.40;  -16.667;  -20.600; 1780.067; 0.21844
 921.96;  -29.933;  -27.800; 1743.100;-0.12047
 922.52;  -27.467;  -25.133; 1734.133;-0.13263
 923.08;  -24.167;  -32.400; 1672.167; 0.48302
 923.64;  -22.633;  -30.100; 1695.433; 0.43272
 924.20;  -27.433;  -25.733; 1673.467;-0.10005
 924.76;  -24.333;  -30.233; 1661.000; 0.34886
 925.32;  -19.833;  -24.367; 1607.800; 0.27775
 925.88;  -19.700;  -26.200; 1646.833; 0.38852
 926.44;  -16.800;  -28.000; 1651.033; 0.66705
 926.99;  -28.767;  -26.133; 1602.633;-0.16168
 927.55;  -19.800;  -26.300; 1592.667; 0.40149
 928.11;  -23.533;  -28.967; 1630.667; 0.32738
 928.67;  -20.433;  -25.900; 1598.633; 0.33651
 929.23;  -17.933;  -28.833; 1591.533; 0.67269
 929.79;  -24.800;  -23.133; 1578.000;-0.10409
 930.35;  -18.467;  -24.733; 1545.967; 0.39897
 930.90;  -28.433;  -26.367; 1574.567;-0.12909
 931.46;  -22.200;  -37.000; 1577.333; 0.91679
 932.02;  -21.833;  -24.833; 1532.233; 0.19267
 932.58;  -23.800;  -32.367; 1501.167; 0.55862
 933.14;  -24.433;  -21.033; 1493.100;-0.22455
 933.69;  -26.733;  -27.733; 1512.567; 0.06492
 934.25;  -21.433;  -25.867; 1497.767; 0.29097
 934.81;  -19.900;  -26.000; 1518.233; 0.39502
 935.37;  -17.200;  -22.367; 1444.167; 0.35230
 935.93;  -22.733;  -29.467; 1421.367; 0.46410
 936.49;  -28.067;  -24.967; 1447.467;-0.21054
 937.04;  -25.333;  -29.200; 1462.933; 0.25914
 937.60;  -21.700;  -28.167; 1462.100; 0.43393
 938.16;  -21.367;  -29.633; 1423.800; 0.56877
 938.72;  -22.833;  -23.200; 1385.233; 0.02603
 939.27;  -22.767;  -32.667; 1432.333; 0.67577
 939.83;  -21.533;  -22.933; 1387.300; 0.09927
 940.39;  -18.167;  -26.333; 1417.867; 0.56548
 940.95;  -25.967;  -20.000; 1374.600;-0.42784
 941.50;  -24.567;  -29.767; 1388.367; 0.36668
 942.06;  -21.967;  -26.867; 1388.667; 0.34616
 942.62;  -22.000;  -30.800; 1350.833; 0.63693
 943.18;  -20.133;  -23.233; 1333.100; 0.22856
 943.73;  -24.367;  -31.900; 1370.633; 0.53712
 944.29;  -24.600;  -24.533; 1346.000;-0.00486
 944.85;  -22.067;  -28.500; 1325.967; 0.47497
 945.41;  -26.933;  -34.267; 1286.433; 0.55526
 945.96;  -20.133;  -29.333; 1309.900; 0.68696
 946.52;  -29.533;  -31.200; 1316.467; 0.12367
 947.08;  -23.100;  -24.467; 1318.700; 0.10175
 947.63;  -19.633;  -27.933; 1277.933; 0.63559
 948.19;  -18.867;  -23.433; 1254.300; 0.35740
 948.75;  -24.600;  -25.667; 1240.300; 0.08426
 949.31;  -16.833;  -22.000; 1245.333; 0.40768
 949.86;  -24.933;  -27.267; 1242.733; 0.18373
 950.42;  -30.467;  -31.500; 1248.767; 0.08071
 950.98;  -29.200;  -28.500; 1239.500;-0.05521
 951.53;  -15.567;  -26.600; 1200.733; 0.89897
 952.09;  -19.800;  -30.200; 1193.700; 0.84974
 952.65;  -26.500;  -27.633; 1191.933; 0.09293
 953.20;  -20.233;  -26.167; 1202.067; 0.48308
 953.76;  -22.667;  -32.867; 1181.433; 0.83999
 954.32;  -21.967;  -28.433; 1150.600; 0.54847
 954.87;  -21.133;  -31.833; 1130.733; 0.92038
 955.43;  -20.400;  -33.233; 1157.600; 1.07768
 955.98;  -28.300;  -23.000; 1149.600;-0.45199
 956.54;  -18.700;  -24.567; 1166.967; 0.49236
 957.10;  -23.833;  -26.700; 1170.167; 0.23951
 957.65;  -27.667;  -33.600; 1102.600; 0.52221
 958.21;  -24.900;  -29.433; 1096.667; 0.40257
 958.77;  -21.367;  -22.333; 1072.967; 0.08826
 959.32;  -28.400;  -30.300; 1117.567; 0.16552
 959.88;  -24.800;  -28.433; 1119.500; 0.31651
 960.43;  -24.633;  -25.867; 1121.467; 0.10750
 960.99;  -21.867;  -33.167; 1072.733; 1.02179
 961.54;  -19.567;  -30.100; 1076.833; 0.95158
 962.10;  -23.900;  -29.133; 1038.833; 0.49003
 962.66;  -25.767;  -30.267; 1059.700; 0.41286
 963.21;  -31.867;  -21.600; 1061.167;-0.94819
 963.77;  -26.800;  -29.567; 1035.700; 0.25972
 964.32;  -23.100;  -22.733;  991.933;-0.03614
 964.88;  -24.533;  -40.300;  994.600; 1.52350
 965.43;  -22.167;  -26.267;  996.133; 0.40102
 965.99;  -26.500;  -34.167; 1013.900; 0.73151
 966.55;  -19.300;  -32.833; 1015.733; 1.29065
 967.10;  -18.400;  -35.567;  946.433; 1.74813
 967.66;  -21.900;  -29.533;  931.033; 0.79467
 968.21;  -20.767;  -36.400;  936.633; 1.60666
 968.77;  -27.400;  -28.567;  964.033; 0.11754
 969.32;  -26.333;  -32.367;  982.667; 0.59440
 969.88;  -25.333;  -22.967;  927.400;-0.24903
 970.43;  -25.033;  -35.033;  903.333; 1.06568
 970.99;  -23.167;  -27.200;  932.733; 0.42017
 971.54;  -18.567;  -25.867;  941.600; 0.75455
 972.10;  -23.800;  -29.500;  933.033; 0.59219
 972.65;  -24.833;  -31.300;  896.733; 0.69681
 973.21;  -32.367;  -30.300;  887.700;-0.22513
 973.76;  -23.667;  -33.633;  886.433; 1.08326
 974.32;  -24.233;  -32.833;  889.567; 0.93235
 974.87;  -22.933;  -27.133;  892.067; 0.45692
 975.43;  -23.400;  -28.933;  849.667; 0.62979
 975.98;  -31.800;  -28.200;  829.433;-0.41976
 976.53;  -20.900;  -33.500;  849.033; 1.42771
 977.09;  -32.500;  -28.933;  876.533;-0.39390
 977.64;  -27.733;  -29.733;  858.100; 0.22527
 978.20;  -22.833;  -28.933;  811.667; 0.72567
 978.75;  -17.867;  -30.967;  789.800; 1.59607
 979.31;  -26.333;  -29.067;  799.267; 0.32998
 979.86;  -18.567;  -26.133;  798.533; 0.91754
 980.42;  -29.367;  -24.400;  803.400;-0.59998
 980.97;  -30.367;  -26.900;  774.867;-0.43238
 981.52;  -22.800;  -33.533;  740.467; 1.38674
 982.08;  -25.867;  -34.267;  739.367; 1.08579
 982.63;  -19.867;  -29.700;  755.667; 1.25207
 983.19;  -20.600;  -30.800;  764.933; 1.28184
 983.74;  -22.600;  -33.000;  731.900; 1.35965
 984.29;  -19.733;  -30.100;  725.700; 1.37162
 984.85;  -25.367;  -28.333;  710.967; 0.40128
 985.40;  -17.900;  -27.800;  680.233; 1.39824
 985.96;  -23.567;  -31.833;  707.233; 1.11853
 986.51;  -25.233;  -31.167;  699.033; 0.81256
 987.06;  -24.933;  -29.267;  698.267; 0.59562
 987.62;  -23.433;  -27.400;  657.700; 0.57899
 988.17;  -25.200;  -34.533;  672.433; 1.32019
 988.72;  -25.733;  -35.067;  679.767; 1.30567
 989.28;  -28.133;  -29.100;  670.500; 0.13817
 989.83;  -21.167;  -27.033;  635.667; 0.88527
 990.38;  -29.633;  -33.933;  637.133; 0.64077
 990.94;  -20.267;  -26.733;  621.800; 0.99712
 991.49;  -22.100;  -36.300;  628.267; 2.13673
 992.04;  -23.633;  -28.633;  593.933; 0.80313
 992.60;  -23.000;  -31.067;  600.633; 1.27698
 993.15;  -25.600;  -28.667;  609.200; 0.48077
 993.70;  -26.133;  -33.833;  594.833; 1.22481
 994.26;  -28.467;  -27.100;  592.500;-0.22057
 994.81;  -25.467;  -25.100;  541.633;-0.06470
 995.36;  -19.433;  -31.367;  567.200; 1.99365
 995.91;  -24.167;  -29.033;  556.433; 0.83125
 996.47;  -25.633;  -26.100;  546.700; 0.08147
 997.02;  -23.933;  -27.100;  548.667; 0.54999
 997.57;  -27.800;  -35.300;  540.733; 1.30201
 998.13;  -29.200;  -28.567;  528.367;-0.11372
 998.68;  -34.300;  -32.400;  520.800;-0.34346
 999.23;  -26.733;  -28.833;  533.267; 0.37360
 999.78;  -23.833;  -34.600;  508.333; 1.98305
1000.34;  -18.867;  -24.467;  477.767; 1.11502
1000.89;  -21.767;  -23.700;  477.167; 0.38600
1001.44;  -23.800;  -31.800;  475.233; 1.57781
1001.99;  -27.467;  -32.933;  468.100; 1.09108
1002.55;  -26.267;  -25.833;  450.333;-0.09100
1003.10;  -26.833;  -35.000;  443.567; 1.70648
1003.65;  -26.633;  -25.500;  425.633;-0.25122
1004.20;  -27.233;  -23.000;  423.733;-0.94762
1004.75;  -27.633;  -25.367;  442.600;-0.48436
1005.31;  -23.800;  -32.533;  422.333; 1.91998
1005.86;  -19.800;  -28.633;  395.333; 2.08350
1006.41;  -23.767;  -26.400;  389.667; 0.63291
1006.96;  -27.900;  -30.467;  390.933; 0.60908
1007.51;  -25.467;  -31.167;  395.233; 1.33677
1008.07;  -26.267;  -31.100;  413.567; 1.08696
1008.62;  -30.533;  -27.633;  392.533;-0.69020
1009.17;  -30.333;  -31.167;  400.367; 0.19311
1009.72;  -24.200;  -34.300;  418.433; 2.23089
1010.27;  -25.467;  -35.767;  433.300; 2.19585
1010.82;  -27.400;  -27.600;  440.333; 0.04274
1011.38;  -27.500;  -33.700;  448.100; 1.28684
1011.93;  -28.800;  -28.533;  452.433;-0.05544
1012.48;  -28.067;  -26.900;  442.267;-0.24867
1013.03;  -27.267;  -28.567;  434.100; 0.28098
1013.58;  -24.667;  -29.900;  454.000; 1.08149
1014.13;  -24.167;  -33.033;  440.200; 1.87364
1014.68;  -27.133;  -25.033;  414.067;-0.47825
1015.24;  -24.133;  -29.167;  400.267; 1.17209
1015.79;  -22.067;  -31.467;  399.167; 2.18283
1016.34;  -19.400;  -38.133;  414.733; 4.13661
1016.89;  -37.567;  -29.333;  405.133;-1.89504
1017.44;  -28.200;  -28.267;  403.100; 0.01545
1017.99;  -31.533;  -31.867;  381.300; 0.08068
1018.54;  -24.967;  -27.667;  364.333; 0.68878
1019.09;  -23.533;  -30.300;  373.033; 1.67769
1019.64;  -25.433;  -25.233;  372.033;-0.05034
1020.19;  -26.600;  -34.400;  355.667; 1.99966
1020.75;  -22.400;  -33.867;  347.733; 3.00489
1021.30;  -27.700;  -40.167;  341.100; 3.26980
1021.85;  -25.167;  -34.700;  332.533; 2.59599
1022.40;  -25.967;  -32.033;  325.867; 1.69507
1022.95;  -27.367;  -23.133;  324.167;-1.21893
1023.50;  -25.667;  -26.167;  344.500; 0.13489
1024.05;  -22.500;  -29.133;  302.000; 2.00322
1024.60;  -27.367;  -29.533;  295.367; 0.66687
1025.15;  -19.933;  -28.967;  290.667; 2.82616
1025.70;  -27.900;  -34.000;  302.733; 1.81152
1026.25;  -28.200;  -30.500;  265.000; 0.77834
1026.80;  -30.833;  -29.700;  282.400;-0.36313
1027.35;  -24.033;  -30.700;  279.933; 2.14615
1027.90;  -23.067;  -28.400;  276.200; 1.75093
1028.45;  -25.367;  -29.667;  265.133; 1.45862
1029.00;  -28.800;  -38.533;  262.167; 3.23689
1029.55;  -26.367;  -26.433;  254.467; 0.02373
1030.10;  -27.633;  -28.367;  257.933; 0.25614
1030.65;  -29.167;  -33.033;  236.067; 1.43689
1031.20;  -25.833;  -29.200;  252.433; 1.19541
1031.75;  -31.667;  -23.733;  250.400;-2.89397
1032.30;  -27.867;  -34.033;  256.500; 2.12253
1032.85;  -28.767;  -26.000;  235.500;-1.05800
1033.40;  -18.700;  -39.567;  225.500; 7.87223
1033.95;  -23.267;  -32.733;  230.800; 3.59221
1034.50;  -24.733;  -33.667;  236.367; 3.30823
1035.05;  -22.233;  -36.667;  217.800; 5.67199
1035.60;  -28.267;  -34.567;  218.667; 2.48782
1036.15;  -22.367;  -33.800;  203.267; 4.82283
1036.69;  -23.100;  -24.967;  206.100; 0.80785
1037.24;  -30.367;  -31.567;  207.700; 0.50153
1037.79;  -23.100;  -27.633;  212.033; 1.89152
1038.34;  -27.067;  -25.533;  204.833;-0.66561
1038.89;  -25.867;  -32.900;  187.500; 3.19117
1039.44;  -18.300;  -35.267;  192.200; 7.45897
1039.99;  -24.433;  -29.867;  194.967; 2.41660
1040.54;  -27.900;  -34.067;  190.867; 2.74155
1041.09;  -31.133;  -27.733;  192.800;-1.54172
1041.64;  -31.133;  -32.600;  186.533; 0.66930
1042.18;  -30.433;  -36.800;  189.033; 2.81919
1042.73;  -18.333;  -28.067;  180.900; 4.65784
1043.28;  -20.433;  -31.067;  180.067; 5.03631
1043.83;  -27.467;  -33.067;  170.600; 2.74959
1044.38;  -23.067;  -33.167;  170.733; 4.95341
1044.93;  -25.500;  -25.433;  163.067;-0.03537
1045.48;  -24.467;  -30.667;  168.333; 3.11558
1046.02;  -23.167;  -36.533;  164.433; 6.65119
1046.57;  -25.200;  -30.500;  174.033; 2.59126
1047.12;  -29.033;  -26.267;  165.367;-1.44373
