FES0800
Integration time [ms]:   2.000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1601059U1
Wave   ;Sample   ;Dark     ;Reference;Transmittance
[nm]   ;[counts] ;[counts] ;[counts] ;[%]

 789.91;  414.384;  -11.295;  490.898;84.76401
 790.48;  455.186;  -24.716;  517.902;88.44206
 791.05;  408.488;  -12.237;  505.505;81.26157
 791.62;  426.291;  -14.257;  501.408;85.43283
 792.19;  413.393;  -19.978;  506.712;82.28195
 792.76;  449.795;  -35.699;  512.915;88.49457
 793.33;  437.797;  -11.219;  541.618;81.22024
 793.89;  431.999;  -31.240;  539.722;81.13309
 794.46;  406.001;  -24.961;  499.225;82.21545
 795.03;  409.803;  -20.181;  478.328;86.25397
 795.60;  352.805;  -22.402;  432.632;82.45701
 796.17;  332.507;  -22.423;  413.135;81.48862
 796.74;  337.409;  -19.544;  415.539;82.04269
 797.31;  355.912;  -15.264;  406.942;87.91342
 797.88;  318.114;   -9.185;  405.745;78.88042
 798.45;  324.216;  -18.106;  426.149;77.05531
 799.01;  300.418;  -18.926;  437.952;69.89701
 799.58;  264.020;  -28.347;  434.455;63.17321
 800.15;  198.222;  -20.468;  450.159;46.46783
 800.72;  129.824;  -17.988;  459.762;30.93931
 801.29;   90.926;    0.391;  476.765;19.00510
 801.86;   55.728;  -29.430;  463.069;17.29107
 802.43;   35.831;  -18.951;  464.972;11.32021
 802.99;   16.133;  -24.571;  445.675; 8.65585
 803.56;    8.535;  -13.692;  431.379; 4.99396
 804.13;   11.837;  -22.913;  416.482; 7.90849
 804.70;   -7.861;  -13.433;  430.385; 1.25553
 805.27;  -16.159;  -24.054;  416.189; 1.79334
 805.84;  -18.157;   -9.975;  401.192;-1.98998
 806.40;  -21.055;  -31.495;  423.795; 2.29319
 806.97;  -17.053;  -27.116;  439.099; 2.15855
 807.54;  -16.651;  -32.637;  438.302; 3.39456
 808.11;  -27.248;   -6.657;  429.105;-4.72526
 808.68;  -19.546;  -29.578;  421.909; 2.22197
 809.24;  -18.844;  -26.299;  394.812; 1.77025
 809.81;  -17.942;  -14.020;  380.915;-0.99320
 810.38;  -22.240;  -13.940;  385.819;-2.07617
 810.95;  -16.438;  -21.761;  371.622; 1.35316
 811.52;  -16.736;  -13.882;  376.025;-0.73199
 812.08;  -10.134;  -35.202;  381.929; 6.00979
 812.65;  -25.432;  -12.423;  369.632;-3.40487
 813.22;  -20.029;  -24.344;  366.235; 1.10460
 813.79;  -26.127;  -22.364;  393.539;-0.90475
 814.35;  -23.525;  -22.485;  408.142;-0.24152
 814.92;  -19.223;  -22.506;  404.646; 0.76852
 815.49;   -7.221;  -20.727;  417.349; 3.08293
 816.06;  -29.219;  -13.247;  358.552;-4.29577
 816.62;  -18.217;  -26.168;  341.556; 2.16226
 817.19;  -20.815;  -17.689;  336.759;-0.88195
 817.76;  -14.313;  -10.209;  369.062;-1.08187
 818.33;  -23.611;   -7.130;  353.966;-4.56401
 818.89;  -20.008;  -29.951;  361.469; 2.54008
 819.46;  -15.706;  -17.771;  351.572; 0.55915
 820.03;  -11.104;  -28.592;  348.776; 4.63420
 820.60;  -18.602;  -18.313;  359.579;-0.07653
 821.16;  -16.300;  -26.434;  381.082; 2.48667
 821.73;  -17.598;  -26.454;  360.986; 2.28588
 822.30;  -22.496;  -27.775;  368.289; 1.33292
 822.86;  -22.094;  -22.996;  354.192; 0.23914
 823.43;  -11.592;  -33.916;  337.296; 6.01403
 824.00;  -19.989;  -21.737;  364.399; 0.45259
 824.56;   -8.287;  -26.758;  370.402; 4.65062
 825.13;  -17.385;   -8.578;  324.106;-2.64719
 825.70;  -17.483;  -31.399;  317.109; 3.99303
 826.26;  -15.181;   -9.120;  305.912;-1.92398
 826.83;  -17.079;  -29.041;  334.816; 3.28746
 827.40;  -20.777;  -25.161;  358.919; 1.14154
 827.96;  -25.075;  -22.782;  361.322;-0.59691
 828.53;  -26.673;  -15.203;  342.726;-3.20454
 829.10;  -21.971;  -27.723;  356.829; 1.49599
 829.66;  -15.168;  -26.044;  342.332; 2.95232
 830.23;  -26.466;  -25.865;  351.036;-0.15960
 830.80;  -20.964;  -14.685;  359.339;-1.67870
 831.36;  -12.762;  -26.206;  357.443; 3.50427
 831.93;  -19.960;  -18.727;  331.046;-0.35255
 832.49;  -10.858;  -28.048;  316.949; 4.98256
 833.06;  -27.156;  -18.168;  329.053;-2.58842
 833.63;  -23.754;  -16.889;  345.256;-1.89557
 834.19;  -11.652;  -23.510;  330.959; 3.34531
 834.76;  -14.649;  -27.930;  305.863; 3.97878
 835.33;  -15.347;  -18.451;  338.666; 0.86910
 835.89;  -18.545;  -29.572;  343.269; 2.95743
 836.46;  -27.443;   -2.092;  322.273;-7.81548
 837.02;  -24.541;  -25.313;  312.776; 0.22837
 837.59;  -18.339;  -15.034;  325.779;-0.96976
 838.15;   -7.237;  -23.055;  314.683; 4.68344
 838.72;  -24.035;  -17.175;  320.886;-2.02906
 839.29;  -15.433;  -24.096;  326.689; 2.46970
 839.85;  -19.431;  -23.017;  332.593; 1.00845
 840.42;  -13.228;  -25.937;  338.396; 3.48827
 840.98;  -20.126;  -17.258;  335.099;-0.81402
 841.55;  -16.524;  -26.479;  307.503; 2.98057
 842.11;  -32.622;  -18.799;  281.406;-4.60440
 842.68;  -19.320;  -36.220;  298.709; 5.04588
 843.24;  -22.718;  -12.341;  287.113;-3.46533
 843.81;  -18.516;  -24.962;  281.116; 2.10592
 844.38;  -19.614;  -26.882;  274.419; 2.41239
 844.94;  -10.812;  -19.803;  266.423; 3.14136
 845.51;  -13.309;  -12.224;  279.026;-0.37282
 846.07;  -11.907;  -33.644;  288.029; 6.75746
 846.64;  -22.305;  -22.165;  266.633;-0.04855
 847.20;  -10.803;  -28.686;  260.436; 6.18514
 847.77;  -29.101;  -16.306;  284.839;-4.24864
 848.33;  -15.999;  -27.027;  273.543; 3.66909
 848.90;  -25.897;  -27.748;  282.646; 0.59634
 849.46;  -14.295;  -31.669;  273.350; 5.69599
 850.03;  -21.293;  -11.689;  251.153;-3.65367
 850.59;  -20.891;  -38.810;  256.256; 6.07302
 851.16;  -15.988;  -22.731;  271.760; 2.28945
 851.72;  -25.786;  -15.551;  263.363;-3.66958
 852.29;  -25.484;  -10.072;  258.566;-5.73715
 852.85;  -21.882;  -22.893;  273.170; 0.34136
 853.41;  -35.380;  -26.913;  282.473;-2.73657
 853.98;  -20.578;   -9.434;  274.376;-3.92648
 854.54;  -26.276;  -12.855;  274.080;-4.67736
 855.11;  -15.074;  -24.776;  274.683; 3.23980
 855.67;  -28.472;  -22.896;  295.686;-1.75005
 856.24;  -14.969;  -30.417;  278.390; 5.00231
 856.80;  -16.967;  -18.938;  258.993; 0.70890
 857.37;   -9.365;  -29.958;  273.596; 6.78397
 857.93;  -28.663;  -16.579;  264.600;-4.29767
 858.49;  -21.761;  -36.100;  249.103; 5.02754
 859.06;  -23.959;  -17.520;  258.506;-2.33257
 859.62;   -7.357;  -24.241;  263.910; 5.85953
 860.19;  -20.055;  -24.662;  251.513; 1.66818
 860.75;  -14.953;  -24.083;  277.616; 3.02616
 861.31;  -16.951;  -12.103;  265.920;-1.74349
 861.88;  -22.648;  -26.624;  271.823; 1.33206
 862.44;  -29.746;  -21.745;  231.526;-3.15934
 863.01;  -21.244;  -20.165;  233.930;-0.42460
 863.57;  -23.142;  -23.586;  217.333; 0.18426
 864.13;  -10.940;  -29.207;  230.736; 7.02720
 864.70;  -28.038;  -29.627;  209.040; 0.66600
 865.26;  -23.136;  -26.148;  220.143; 1.22308
 865.82;  -31.434;  -13.569;  236.246;-7.15123
 866.39;  -15.532;  -28.390;  234.350; 4.89380
 866.95;  -25.829;  -17.610;  241.453;-3.17268
 867.52;  -11.727;  -42.331;  212.357;12.01612
 868.08;  -24.125;  -16.752;  201.260;-3.38223
 868.64;  -20.523;  -32.072;  199.263; 4.99238
 869.21;  -24.321;  -22.293;  199.667;-0.91370
 869.77;  -27.519;  -27.414;  196.670;-0.04696
 870.33;  -29.517;  -29.534;  199.573; 0.00767
 870.90;  -30.815;  -42.155;  202.277; 4.63948
 871.46;  -29.213;  -21.576;  228.680;-3.05161
 872.02;  -22.311;  -30.497;  225.683; 3.19540
 872.58;  -20.308;  -23.617;  209.187; 1.42127
 873.15;  -12.206;  -45.838;  203.690;13.47809
 873.71;  -29.204;  -26.959;  203.593;-0.97401
 874.27;  -20.602;  -41.679;  218.097; 8.11361
 874.84;  -23.800;  -14.000;  224.500;-4.10901
 875.40;  -18.300;  -31.800;  220.400; 5.35289
 875.96;  -28.900;  -25.700;  209.500;-1.36054
 876.53;  -20.200;  -39.400;  188.800; 8.41367
 877.09;  -18.200;   -8.600;  179.500;-5.10367
 877.65;  -17.200;  -25.700;  191.400; 3.91525
 878.21;  -29.900;  -15.700;  211.300;-6.25551
 878.78;  -19.100;  -32.900;  202.300; 5.86735
 879.34;  -24.100;  -13.000;  220.300;-4.75782
 879.90;  -23.300;  -26.300;  207.100; 1.28535
 880.46;  -32.800;  -18.100;  186.500;-7.18475
 881.03;  -12.700;  -16.600;  187.200; 1.91364
 881.59;  -28.000;  -24.900;  184.100;-1.48325
 882.15;  -19.200;  -35.400;  191.200; 7.14916
 882.71;  -22.800;  -20.600;  193.700;-1.02660
 883.28;  -14.300;  -21.400;  176.600; 3.58586
 883.84;  -34.700;  -15.500;  173.600;-10.15336
 884.40;  -28.800;  -22.900;  167.500;-3.09874
 884.96;  -18.700;  -24.400;  174.100; 2.87154
 885.52;  -26.600;  -24.800;  160.200;-0.97297
 886.09;  -19.100;  -21.600;  156.300; 1.40528
 886.65;  -17.900;  -22.800;  188.500; 2.31898
 887.21;  -22.800;  -13.700;  173.200;-4.86891
 887.77;   -7.900;  -31.800;  157.800;12.60548
 888.33;  -15.500;  -16.200;  154.400; 0.41032
 888.90;  -13.400;  -29.000;  134.900; 9.51800
 889.46;  -28.900;  -11.200;  159.700;-10.35693
 890.02;  -28.500;  -25.400;  182.100;-1.49398
 890.58;  -19.300;  -13.700;  167.900;-3.08370
 891.14;   -7.900;  -30.900;  163.400;11.83736
 891.70;  -26.900;  -22.700;  153.500;-2.38365
 892.27;  -15.400;  -21.600;  154.600; 3.51873
 892.83;  -15.900;  -23.200;  155.600; 4.08277
 893.39;  -18.600;  -23.000;  146.700; 2.59281
 893.95;  -24.100;  -22.600;  161.000;-0.81699
 894.51;  -10.600;  -29.700;  161.300;10.00000
 895.07;  -17.500;  -16.800;  162.100;-0.39128
 895.63;  -16.500;  -35.900;  153.900;10.22129
 896.20;  -21.900;  -30.300;  157.400; 4.47523
 896.76;  -21.200;  -28.300;  154.400; 3.88615
 897.32;  -15.800;  -19.200;  148.300; 2.02985
 897.88;  -26.100;  -21.700;  154.600;-2.49575
 898.44;  -15.500;  -25.100;  158.000; 5.24304
 899.00;  -24.000;  -40.200;  143.000; 8.84280
 899.56;  -29.000;  -13.500;  151.400;-9.39964
 900.12;  -17.600;  -30.400;  157.700; 6.80489
 900.68;  -32.000;  -33.000;  156.100; 0.52882
 901.24;  -30.400;  -32.300;  143.100; 1.08324
 901.81;  -25.600;  -26.200;  157.900; 0.32591
 902.37;  -12.000;  -39.000;  161.700;13.45291
 902.93;  -32.500;  -28.300;  144.400;-2.43196
 903.49;  -21.800;  -28.900;  138.700; 4.23628
 904.05;  -30.200;  -21.900;  137.200;-5.21685
 904.61;  -25.500;  -27.300;  145.900; 1.03926
 905.17;  -27.600;  -20.900;  136.000;-4.27024
 905.73;  -20.700;  -28.100;  150.800; 4.13639
 906.29;  -29.300;  -23.800;  125.000;-3.69624
 906.85;  -17.300;  -24.500;  125.500; 4.80000
 907.41;  -27.700;  -23.600;  148.200;-2.38650
 907.97;  -18.200;  -35.700;  146.700; 9.59430
 908.53;  -27.300;  -20.200;  147.900;-4.22368
 909.09;  -28.100;  -18.100;  133.300;-6.60502
 909.65;  -32.300;  -22.500;  130.800;-6.39269
 910.21;  -11.400;  -37.600;  119.600;16.66667
 910.77;  -37.100;  -25.200;  127.400;-7.79816
 911.33;  -21.600;  -32.000;  132.900; 6.30685
 911.89;  -21.700;  -22.800;  119.600; 0.77247
 912.45;  -16.100;  -33.300;  110.500;11.96106
 913.01;  -19.600;  -21.600;  108.700; 1.53492
 913.57;  -20.200;  -29.200;  118.900; 6.07698
 914.13;  -28.400;  -19.600;   97.200;-7.53425
 914.69;   -4.600;  -33.000;  120.800;18.46554
 915.25;  -30.500;  -24.600;  118.900;-4.11150
 915.81;  -30.600;  -37.100;  122.800; 4.06504
 916.37;  -31.600;  -23.700;  130.500;-5.12322
 916.93;  -14.200;  -35.800;  104.300;15.41756
 917.49;  -26.000;  -27.200;  121.300; 0.80808
 918.05;  -26.500;  -35.400;  105.000; 6.33903
 918.61;  -31.200;  -34.100;  106.900; 2.05674
 919.17;  -22.900;  -46.800;  113.500;14.90954
 919.73;  -18.800;  -28.300;   98.800; 7.47443
 920.29;  -18.300;  -30.500;  112.900; 8.50767
 920.85;  -20.600;  -23.700;  118.200; 2.18464
 921.40;  -23.000;  -27.100;  106.100; 3.07808
 921.96;  -21.900;  -29.600;  111.300; 5.46487
 922.52;  -16.700;  -37.200;  119.700;13.06565
 923.08;  -23.200;  -17.900;   97.300;-4.60069
 923.64;  -22.100;  -33.100;  105.100; 7.95948
 924.20;  -20.900;  -27.200;   99.800; 4.96063
 924.76;  -17.800;  -28.500;   97.900; 8.46519
 925.32;  -35.600;  -13.000;   85.400;-22.96748
 925.88;  -18.100;  -28.200;   89.700; 8.56658
 926.44;  -26.900;  -21.100;   98.100;-4.86577
 926.99;  -13.200;  -26.200;  104.500; 9.94644
 927.55;  -23.500;  -10.000;   90.200;-13.47305
 928.11;  -34.600;  -21.100;   91.600;-11.97870
 928.67;  -40.600;  -16.900;   75.900;-25.53879
 929.23;  -20.300;  -38.400;   85.200;14.64401
 929.79;  -31.200;  -23.700;   87.300;-6.75676
 930.35;  -15.500;  -26.900;   80.900;10.57514
 930.90;  -26.600;  -21.700;   90.400;-4.37110
 931.46;  -23.100;  -32.400;   92.200; 7.46389
 932.02;  -34.700;  -24.300;   84.000;-9.60296
 932.58;  -18.900;  -36.600;   81.800;14.94932
 933.14;  -18.500;  -29.700;   73.700;10.83172
 933.69;  -25.600;  -31.000;   93.700; 4.33039
 934.25;  -28.200;  -25.900;   89.600;-1.99134
 934.81;  -25.300;  -29.300;   72.700; 3.92157
 935.37;  -38.200;  -29.000;   61.800;-10.13216
 935.93;  -17.000;  -38.900;   88.000;17.25768
 936.49;  -22.800;  -19.200;   88.300;-3.34884
 937.04;  -17.400;  -29.800;   93.600;10.04862
 937.60;  -20.100;  -22.300;   97.500; 1.83639
 938.16;  -25.000;  -33.600;   85.900; 7.19665
 938.72;  -17.900;  -23.600;   87.800; 5.11670
 939.27;  -20.600;  -28.200;   69.500; 7.77892
 939.83;  -27.800;  -21.000;   84.100;-6.47003
 940.39;  -23.700;  -27.600;   87.500; 3.38836
 940.95;  -12.600;  -11.100;   71.200;-1.82260
 941.50;  -11.400;  -25.200;   67.200;14.93507
 942.06;  -23.600;  -29.600;   84.100; 5.27705
 942.62;  -22.100;  -32.200;   72.600; 9.63741
 943.18;  -26.100;  -12.300;   82.200;-14.60317
 943.73;   -4.700;  -28.700;   86.300;20.86957
 944.29;  -26.600;  -17.600;   77.500;-9.46372
 944.85;  -23.700;  -45.900;   69.200;19.28758
 945.41;  -21.600;  -29.300;   81.500; 6.94946
 945.96;  -21.700;  -35.300;   81.500;11.64384
 946.52;  -15.900;  -22.500;   67.800; 7.30897
 947.08;  -27.600;  -43.000;   65.200;14.23290
 947.63;  -27.200;  -21.600;   62.100;-6.69056
 948.19;  -24.800;  -32.600;   66.600; 7.86290
 948.75;  -32.500;  -21.300;   68.000;-12.54199
 949.31;  -26.400;  -41.400;   75.400;12.84247
 949.86;  -24.900;  -18.400;   60.900;-8.19672
 950.42;  -24.600;  -33.800;   59.800; 9.82906
 950.98;  -26.900;  -27.000;   59.800; 0.11521
 951.53;  -26.900;  -35.700;   51.600;10.08018
 952.09;  -22.600;  -26.400;   55.800; 4.62287
 952.65;  -22.000;  -35.000;   47.500;15.75758
 953.20;  -25.600;   -5.500;   52.300;-34.77509
 953.76;  -10.400;  -25.400;   48.900;20.18842
 954.32;  -35.900;  -15.400;   61.000;-26.83246
 954.87;  -11.700;  -29.500;   51.400;22.00247
 955.43;  -29.500;  -30.100;   66.000; 0.62435
 955.98;  -10.500;  -28.100;   55.600;21.02748
 956.54;  -25.700;  -22.000;   46.300;-5.41728
 957.10;  -14.600;  -24.800;   52.200;13.24675
 957.65;  -23.300;  -26.000;   44.200; 3.84615
 958.21;  -17.100;  -40.100;   38.600;29.22490
 958.77;  -34.000;  -21.200;   58.200;-16.12091
 959.32;  -12.800;  -25.100;   60.700;14.33566
 959.88;  -22.900;  -18.300;   35.800;-8.50277
 960.43;  -28.900;  -24.300;   48.200;-6.34483
 960.99;  -28.500;  -36.700;   46.600; 9.84394
 961.54;  -21.200;  -24.600;   45.300; 4.86409
 962.10;  -30.900;  -15.000;   53.700;-23.14410
 962.66;  -15.900;  -19.500;   54.200; 4.88467
 963.21;  -17.300;  -27.000;   37.600;15.01548
 963.77;  -13.000;  -18.900;   39.500;10.10274
 964.32;  -24.400;  -12.800;   38.600;-22.56809
 964.88;  -13.700;  -41.800;   48.100;31.25695
 965.43;  -38.100;  -19.400;   45.700;-28.72504
 965.99;  -17.000;  -38.600;   50.300;24.29696
 966.55;  -30.300;  -20.400;   50.700;-13.92405
 967.10;  -19.300;  -36.600;   37.900;23.22147
 967.66;  -35.500;  -36.300;   40.500; 1.04167
 968.21;  -29.600;  -39.900;   46.800;11.88005
 968.77;  -29.400;  -28.300;   44.300;-1.51515
 969.32;  -19.100;  -30.300;   35.200;17.09924
 969.88;  -27.200;  -16.500;   24.400;-26.16137
 970.43;   -8.000;  -30.500;   39.500;32.14286
 970.99;  -34.600;  -17.400;   35.600;-32.45283
 971.54;  -14.500;  -24.500;   36.300;16.44737
 972.10;  -23.200;  -38.600;   43.000;18.87255
 972.65;  -15.300;  -38.700;   35.000;31.75034
 973.21;  -34.300;  -19.000;   37.900;-26.88928
 973.76;  -18.100;  -31.300;   39.500;18.64407
 974.32;  -26.000;  -26.300;   37.300; 0.47170
 974.87;  -21.800;  -29.000;   48.600; 9.27835
 975.43;  -29.100;  -23.200;   36.300;-9.91596
 975.98;  -20.300;  -41.700;   37.200;27.12294
 976.53;  -15.100;  -28.700;   34.200;21.62162
 977.09;  -19.400;  -39.800;   36.100;26.87747
 977.64;  -30.900;  -16.900;   42.200;-23.68866
 978.20;  -21.000;  -30.800;   28.300;16.58206
 978.75;  -15.600;  -13.800;   30.600;-4.05405
 979.31;  -36.400;  -32.400;   27.800;-6.64452
 979.86;  -27.900;  -30.700;   37.600; 4.09956
 980.42;  -12.700;  -38.300;   29.700;37.64706
 980.97;  -29.500;  -14.500;   31.600;-32.53796
 981.52;  -18.600;  -36.400;   25.900;28.57143
 982.08;  -37.400;  -11.600;   28.200;-64.82412
 982.63;  -14.400;  -37.600;   22.000;38.92617
 983.19;  -33.700;  -25.100;   19.000;-19.50113
 983.74;  -35.500;  -34.800;   18.500;-1.31332
 984.29;  -33.400;  -28.900;   31.300;-7.47508
 984.85;  -25.100;  -26.700;   31.600; 2.74443
 985.40;  -27.200;  -37.900;   25.200;16.95721
 985.96;   -9.900;  -27.500;   26.100;32.83582
 986.51;  -32.900;  -22.000;   36.900;-18.50594
 987.06;  -15.900;  -35.000;   22.700;33.10225
 987.62;  -21.400;  -28.100;   34.000;10.78905
 988.17;  -30.100;  -31.800;   18.900; 3.35306
 988.72;  -27.100;  -18.700;   42.000;-13.83855
 989.28;  -16.100;  -35.400;   24.000;32.49158
 989.83;  -25.000;  -12.200;   25.200;-34.22460
 990.38;  -23.900;  -28.100;   15.900; 9.54546
 990.94;  -29.000;  -19.200;   24.300;-22.52873
 991.49;  -20.700;  -21.100;   15.200; 1.10193
 992.04;  -37.700;  -30.500;   27.100;-12.50000
 992.60;  -30.300;  -23.100;   23.300;-15.51724
 993.15;  -23.900;  -18.300;   23.200;-13.49398
 993.70;  -18.300;  -32.100;   16.300;28.51239
 994.26;  -31.900;  -27.100;   15.300;-11.32075
 994.81;  -23.900;  -37.900;   28.800;20.98951
 995.36;  -24.300;  -38.500;   19.500;24.48276
 995.91;  -26.700;  -35.600;    2.500;23.35958
 996.47;  -26.000;  -30.500;    6.700;12.09677
 997.02;  -17.600;  -28.400;   16.000;24.32432
 997.57;  -28.900;  -13.100;   12.100;-62.69841
 998.13;   -9.700;  -34.200;   18.600;46.40152
 998.68;  -33.400;  -26.700;   10.300;-18.10811
 999.23;  -31.100;  -37.300;   12.300;12.50000
 999.78;  -25.500;  -25.000;   20.300;-1.10375
1000.34;  -12.000;  -26.200;    0.400;53.38346
1000.89;  -16.000;  -26.100;    7.300;30.23952
1001.44;  -15.100;  -25.100;    9.600;28.81844
1001.99;  -25.700;  -16.200;    2.300;-51.35135
1002.55;  -23.200;  -29.800;    9.100;16.96658
1003.10;  -23.100;  -24.400;   16.900; 3.14770
1003.65;  -25.900;  -30.900;   14.800;10.94092
1004.20;  -38.800;  -28.200;   25.200;-19.85019
1004.75;  -14.900;  -27.700;   -4.200;54.46809
1005.31;  -30.200;  -23.200;    7.800;-22.58064
1005.86;  -24.600;  -43.600;    9.400;35.84905
1006.41;  -32.200;  -21.400;   11.800;-32.53012
1006.96;  -28.200;  -29.600;    0.000; 4.72973
1007.51;  -14.400;  -35.000;    5.000;51.50000
1008.07;  -29.800;  -33.700;   18.400; 7.48561
1008.62;  -14.700;  -28.000;   14.300;31.44208
1009.17;  -15.500;  -22.100;    5.500;23.91304
1009.72;  -26.000;  -30.100;   14.600; 9.17226
1010.27;  -21.900;  -26.500;    7.700;13.45029
1010.82;  -30.200;  -38.900;    9.100;18.12500
1011.38;  -29.200;  -29.200;    4.200; 0.00000
1011.93;  -25.800;  -13.400;   21.500;-35.53009
1012.48;  -32.600;  -26.100;    9.100;-18.46591
1013.03;  -30.500;  -23.800;    5.600;-22.78912
1013.58;  -23.000;  -24.500;   15.700; 3.73134
1014.13;  -21.900;  -27.400;   12.300;13.85390
1014.68;  -29.400;  -28.700;   14.400;-1.62413
1015.24;  -28.800;  -24.900;    2.700;-14.13044
1015.79;  -26.600;  -34.100;   10.700;16.74107
1016.34;  -30.400;  -20.800;   15.900;-26.15804
1016.89;   -8.600;  -30.700;  -10.700;110.50000
1017.44;  -24.900;  -26.300;   14.200; 3.45679
1017.99;  -15.400;  -34.800;    4.200;49.74359
1018.54;  -24.500;  -29.300;    1.200;15.73770
1019.09;  -24.600;  -34.400;   -6.000;34.50705
1019.64;  -20.600;  -28.600;    2.800;25.47771
1020.19;  -30.800;  -35.300;   -9.400;17.37451
1020.75;  -27.900;  -20.800;    8.700;-24.06780
1021.30;  -25.300;  -23.300;    5.100;-7.04226
1021.85;  -25.800;  -20.000;    8.400;-20.42254
1022.40;  -15.000;  -31.100;   -1.000;53.48837
1022.95;  -18.900;  -25.600;    4.600;22.18543
1023.50;  -31.400;  -37.500;    2.000;15.44304
1024.05;  -26.100;  -22.900;   -0.400;-14.22222
1024.60;  -29.800;  -31.400;    2.800; 4.67836
1025.15;  -17.700;  -24.000;   -2.200;28.89908
1025.70;  -31.600;  -24.700;   -4.200;-33.65853
1026.25;  -29.300;  -14.300;    3.400;-84.74576
1026.80;  -18.300;  -32.300;   -2.800;47.45763
1027.35;  -25.800;  -20.400;   -5.200;-35.52632
1027.90;  -26.900;  -40.300;    9.400;26.96177
1028.45;  -24.600;  -33.100;   -0.500;26.07362
1029.00;  -16.400;  -32.800;   -4.800;58.57143
1029.55;  -28.300;  -21.400;   -1.900;-35.38462
1030.10;  -17.000;  -20.600;   -4.900;22.92994
1030.65;  -23.100;  -31.200;   -0.300;26.21359
1031.20;  -24.900;  -35.700;   -6.800;37.37024
1031.75;  -28.200;  -18.000;   -8.400;-106.25000
1032.30;  -26.100;  -35.000;    4.600;22.47475
1032.85;  -37.500;  -33.600;   -9.100;-15.91837
1033.40;  -28.300;  -35.900;  -11.100;30.64517
1033.95;  -27.800;  -22.100;   -4.000;-31.49171
1034.50;  -18.500;  -43.700;  -14.100;85.13514
1035.05;  -31.200;  -23.700;   -0.500;-32.32758
1035.60;  -31.000;  -33.300;  -17.600;14.64968
1036.15;  -37.300;  -27.600;    1.600;-33.21918
1036.69;  -17.900;  -28.000;    1.400;34.35374
1037.24;  -26.700;  -33.500;    2.200;19.04762
1037.79;  -22.500;  -44.600;  -13.200;70.38216
1038.34;  -24.100;  -13.900;   -1.600;-82.92683
1038.89;   -7.800;  -39.700;   -6.600;96.37462
1039.44;  -34.600;  -20.700;    1.600;-62.33183
1039.99;  -25.800;  -31.000;   -6.800;21.48760
1040.54;  -28.500;  -33.200;  -19.700;34.81482
1041.09;  -25.200;  -29.200;   -1.200;14.28572
1041.64;  -36.000;  -21.300;    6.300;-53.26087
1042.18;  -16.600;  -18.500;   -0.600;10.61453
1042.73;  -33.500;  -18.600;   -8.700;-150.50504
1043.28;  -25.600;  -31.900;   -5.900;24.23077
1043.83;  -24.000;  -29.200;  -12.700;31.51515
1044.38;  -26.200;  -37.400;   -7.100;36.96370
1044.93;  -27.200;  -37.500;  -10.300;37.86765
1045.48;  -17.900;  -42.100;   -5.500;66.12022
1046.02;  -28.500;  -34.300;   -4.800;19.66101
1046.57;  -28.000;  -34.700;  -12.000;29.51542
1047.12;  -24.100;  -27.600;  -13.800;25.36232
1047.67;  -29.400;  -26.200;  -13.200;-24.61538
1048.22;  -35.200;  -20.900;  -14.700;-230.64518
1048.77;  -23.300;  -28.300;  -16.700;43.10344
1049.31;  -34.300;  -31.400;  -22.800;-33.72094
1049.86;  -28.400;  -40.400;  -13.800;45.11279
1050.41;  -30.600;  -24.100;  -14.000;-64.35643
1050.96;  -19.100;  -41.000;   -6.000;62.57143
1051.51;  -26.500;  -30.900;  -18.200;34.64567
1052.05;  -22.900;  -22.700;  -15.800;-2.89854
1052.60;  -20.300;  -29.900;  -22.900;137.14286
1053.15;  -24.600;  -38.300;  -15.200;59.30736
1053.70;  -37.800;  -24.700;  -16.100;-152.32556
1054.25;  -17.300;  -23.100;  -12.900;56.86275
1054.79;  -29.300;  -16.600;  -16.700; 0.00000
1055.34;  -24.000;  -35.400;  -18.600;67.85715
1055.89;  -22.400;  -17.300;  -10.300;-72.85716
1056.44;  -29.300;  -28.000;  -11.200;-7.73810
1056.98;  -22.800;  -29.600;  -13.800;43.03798
1057.53;  -24.500;  -33.500;   -0.800;27.52294
1058.08;  -39.100;  -17.700;  -10.500;-297.22218
1058.63;  -28.600;  -43.600;  -14.900;52.26481
1059.17;  -28.800;  -28.900;  -17.500; 0.87719
1059.72;   -9.500;  -41.300;  -20.000;149.29578
1060.27;  -37.800;  -30.600;   -8.300;-32.28699
1060.81;  -30.200;  -33.900;   -7.300;13.90978
1061.36;  -21.300;  -20.400;  -12.000;-10.71429
1061.91;  -24.600;  -47.100;   -7.900;57.39796
1062.45;  -23.100;  -26.000;   -8.500;16.57143
1063.00;  -20.600;  -32.600;  -21.600;109.09091
1063.55;  -37.700;  -28.100;  -16.800;-84.95575
1064.10;  -18.500;  -40.800;  -13.000;80.21583
1064.64;  -26.200;  -14.300;  -10.900;-349.99997
1065.19;  -25.500;  -36.200;   -6.200;35.66667
1065.74;  -26.100;  -28.800;  -25.900;93.10345
1066.28;  -18.600;  -34.000;  -10.800;66.37931
1066.83;  -39.300;  -25.100;  -23.100;-709.99985
1067.38;  -31.800;  -33.900;   -6.900; 7.77778
1067.92;  -25.300;  -18.800;  -15.400;-191.17654
