
Integration time [ms]:   2.000
Averaging Nr. [scans]: 30
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1601059U1
Wave   ;Sample   ;Dark     ;Reference;Transmittance
[nm]   ;[counts] ;[counts] ;[counts] ;[%]

 808.11;    5.160;  -15.875; 4326.567; 0.48441
 808.68;   14.365;  -15.508; 4307.307; 0.69105
 809.24;   10.536;  -12.375; 4371.946; 0.52255
 809.81;    7.273;  -17.075; 4252.952; 0.57021
 810.38;    5.778;  -16.408; 4226.258; 0.52292
 810.95;    7.248;  -14.008; 4184.164; 0.50633
 811.52;    5.919;  -22.075; 4142.703; 0.67216
 812.08;   11.957;  -14.141; 4082.242; 0.63710
 812.65;    9.928;  -19.974; 4183.215; 0.71142
 813.22;    3.199;  -11.641; 4109.887; 0.36006
 813.79;    4.970;  -14.908; 4106.260; 0.48233
 814.35;    6.574;  -16.508; 4089.366; 0.56216
 814.92;    5.212;  -17.674; 4062.472; 0.56091
 815.49;   12.649;   -7.741; 4056.544; 0.50169
 816.06;    3.387;  -12.607; 4044.417; 0.39424
 816.62;    1.425;  -10.374; 3988.923; 0.29502
 817.19;    4.096;  -17.274; 3952.329; 0.53833
 817.76;    3.500;  -11.674; 3984.635; 0.37969
 818.33;   -0.562;  -17.640; 3945.941; 0.43087
 818.89;    6.675;  -18.774; 3963.147; 0.63911
 819.46;    8.646;  -10.707; 3937.919; 0.49012
 820.03;    8.884;  -18.040; 3919.392; 0.68379
 820.60;    6.721;  -11.440; 3928.764; 0.46093
 821.16;    9.392;  -16.207; 3881.470; 0.65678
 821.73;    3.263;  -16.407; 3867.643; 0.50643
 822.30;    4.868;  -13.707; 3789.549; 0.48838
 822.86;    1.405;  -19.240; 3805.088; 0.53983
 823.43;   -6.724;  -20.006; 3842.194; 0.34391
 824.00;    3.447;  -12.406; 3861.167; 0.40927
 824.56;    1.885;  -18.506; 3757.373; 0.54003
 825.13;    5.689;  -19.173; 3775.212; 0.65523
 825.70;    0.527;  -14.339; 3801.184; 0.38962
 826.26;   -0.569;  -15.506; 3762.124; 0.39541
 826.83;    7.169;  -15.239; 3732.896; 0.59784
 827.40;    1.240;  -17.039; 3772.502; 0.48235
 827.96;   -0.389;  -17.873; 3748.308; 0.46421
 828.53;    2.248;  -19.506; 3701.847; 0.58457
 829.10;   -1.248;  -19.206; 3694.887; 0.48351
 829.66;    6.490;  -14.872; 3686.859; 0.57709
 830.23;    3.128;  -18.372; 3641.798; 0.58740
 830.80;    1.932;  -20.406; 3663.104; 0.60642
 831.36;    2.536;  -15.605; 3639.210; 0.49638
 831.93;    1.541;  -23.839; 3596.716; 0.70098
 832.49;    7.745;  -12.772; 3639.589; 0.56174
 833.06;    1.182;   -9.139; 3620.861; 0.28433
 833.63;    4.120;  -16.272; 3642.434; 0.55735
 834.19;    3.458;  -15.305; 3572.307; 0.52299
 834.76;    1.129;  -21.438; 3576.546; 0.62721
 835.33;   -3.434;   -9.972; 3508.618; 0.18581
 835.89;    6.004;  -19.705; 3588.858; 0.71244
 836.46;    3.075;  -16.905; 3561.564; 0.55833
 837.02;    5.279;  -12.771; 3550.270; 0.50661
 837.59;   -4.750;  -17.838; 3493.709; 0.37272
 838.15;    0.088;  -14.638; 3484.348; 0.42086
 838.72;    7.192;   -8.205; 3483.654; 0.44093
 839.29;    8.830;  -18.438; 3401.560; 0.79729
 839.85;   -2.966;  -23.838; 3458.899; 0.59929
 840.42;    3.872;  -13.604; 3480.005; 0.50022
 840.98;    2.876;  -12.338; 3415.278; 0.44385
 841.55;    1.347;  -13.804; 3387.684; 0.44542
 842.11;   -2.316;  -15.604; 3363.290; 0.39328
 842.68;    2.455;  -19.371; 3369.796; 0.64400
 843.24;    1.726;  -15.804; 3353.968; 0.52022
 843.81;   -0.036;  -16.171; 3343.407; 0.48026
 844.38;    0.368;  -18.537; 3348.813; 0.56143
 844.94;    2.606;  -15.604; 3306.619; 0.54812
 845.51;   -1.056;  -17.670; 3297.092; 0.50121
 846.07;    3.914;  -19.204; 3286.664; 0.69930
 846.64;   -1.315;  -14.270; 3284.304; 0.39277
 847.20;    1.223;  -20.337; 3243.176; 0.66063
 847.77;    0.427;  -12.370; 3219.116; 0.39602
 848.33;    2.565;  -13.570; 3192.855; 0.50321
 848.90;   -5.531;  -12.737; 3182.361; 0.22553
 849.46;    5.740;  -15.303; 3185.300; 0.65748
 850.03;    3.178;  -16.136; 3158.339; 0.60842
 850.59;    7.649;  -16.903; 3184.578; 0.76689
 851.16;   -1.547;  -20.170; 3114.484; 0.59409
 851.72;    2.491;  -13.770; 3084.990; 0.52474
 852.29;    0.028;  -17.669; 3088.596; 0.56975
 852.85;   -3.534;  -19.369; 3103.769; 0.50704
 853.41;    1.270;  -17.769; 3039.441; 0.62278
 853.98;    9.441;   -7.669; 3061.547; 0.55749
 854.54;   -5.488;  -11.003; 3014.020; 0.18230
 855.11;    1.783;  -18.802; 2977.893; 0.68694
 855.67;   -0.313;  -12.069; 2979.499; 0.39299
 856.24;    2.092;  -18.002; 2954.438; 0.67601
 856.80;    8.896;  -18.969; 2968.710; 0.93266
 857.37;    3.167;  -19.769; 2918.116; 0.78069
 857.93;    2.438;  -17.835; 2864.189; 0.70344
 858.49;    3.909;  -17.435; 2899.795; 0.73166
 859.06;    4.347;  -19.269; 2870.134; 0.81730
 859.62;   10.384;   -8.435; 2797.973; 0.67059
 860.19;   -6.812;  -20.969; 2737.246; 0.51326
 860.75;    6.593;  -14.268; 2809.719; 0.73871
 861.31;   -2.270;  -14.268; 2784.858; 0.42866
 861.88;    1.568;  -21.102; 2841.097; 0.79203
 862.44;    5.706;  -21.502; 2746.503; 0.98292
 863.01;    4.310;  -17.668; 2709.609; 0.80586
 863.57;    3.681;  -13.201; 2694.081; 0.62359
 864.13;   -4.282;  -18.868; 2695.521; 0.53738
 864.70;   -0.044;  -19.235; 2633.593; 0.72341
 865.26;    1.827;  -13.501; 2636.499; 0.57842
 865.82;   -3.435;  -19.001; 2646.305; 0.58402
 866.39;    1.569;  -19.834; 2611.778; 0.81332
 866.95;    1.173;  -17.101; 2594.184; 0.69982
 867.52;   -0.456;  -23.401; 2565.356; 0.88634
 868.08;    6.382;  -18.001; 2557.496; 0.94672
 868.64;   -0.714;  -13.834; 2523.268; 0.51713
 869.21;    0.324;  -15.367; 2498.374; 0.62421
 869.77;    5.061;  -17.801; 2468.747; 0.91943
 870.33;   -3.368;  -15.501; 2460.719; 0.48998
 870.90;   -5.397;  -14.100; 2446.092; 0.35378
 871.46;   -7.259;  -14.567; 2417.864; 0.30044
 872.02;    2.745;  -20.767; 2425.204; 0.96126
 872.58;   -0.017;  -10.067; 2409.510; 0.41535
 873.15;    0.787;  -21.767; 2346.016; 0.95254
 873.71;   -2.409;  -15.167; 2362.221; 0.53665
 874.27;    6.729;  -13.100; 2355.561; 0.83714
 874.84;    0.967;  -11.900; 2310.733; 0.55397
 875.40;   -1.467;  -20.633; 2282.867; 0.83207
 875.96;    1.500;  -12.300; 2283.733; 0.60104
 876.53;   -1.900;  -19.400; 2221.067; 0.78109
 877.09;   -7.433;  -12.233; 2217.800; 0.21524
 877.65;    3.167;  -23.133; 2196.133; 1.18508
 878.21;    0.367;  -22.333; 2182.133; 1.02973
 878.78;    3.100;  -13.167; 2171.900; 0.74445
 879.34;    0.000;  -11.133; 2148.033; 0.51563
 879.90;    0.600;  -17.767; 2104.167; 0.86556
 880.46;   -0.467;  -19.833; 2080.800; 0.92194
 881.03;    5.600;  -17.433; 2052.333; 1.11285
 881.59;   -1.500;  -18.300; 2083.233; 0.79942
 882.15;   -2.767;  -22.633; 2032.633; 0.96662
 882.71;    0.000;  -15.800; 1999.133; 0.78415
 883.28;   -0.300;  -12.500; 2002.433; 0.60548
 883.84;   -1.867;  -14.033; 1954.333; 0.61811
 884.40;   -3.267;  -21.700; 1918.200; 0.95022
 884.96;    7.500;  -11.300; 1953.767; 0.95671
 885.52;   -3.333;  -14.233; 1907.467; 0.56721
 886.09;    0.167;  -21.200; 1893.900; 1.11569
 886.65;   -0.633;  -11.067; 1848.033; 0.56120
 887.21;    2.167;  -16.400; 1815.800; 1.01335
 887.77;    0.967;  -15.967; 1850.700; 0.90714
 888.33;   -0.967;  -18.000; 1838.333; 0.91758
 888.90;    4.367;  -17.333; 1844.533; 1.16550
 889.46;    1.233;  -20.200; 1791.100; 1.18331
 890.02;    0.900;  -17.133; 1773.667; 1.00700
 890.58;   -3.933;  -23.533; 1793.233; 1.07884
 891.14;   -7.367;  -17.633; 1810.567; 0.56157
 891.70;   -5.967;  -16.200; 1750.800; 0.57914
 892.27;   -1.667;  -16.400; 1741.367; 0.83818
 892.83;   -5.567;  -18.533; 1744.067; 0.73566
 893.39;   -1.633;  -15.933; 1761.433; 0.80456
 893.95;   -2.967;  -20.067; 1707.033; 0.99010
 894.51;    5.333;  -17.167; 1714.167; 1.29958
 895.07;    0.200;  -15.500; 1772.367; 0.87814
 895.63;   -3.033;  -18.433; 1726.867; 0.88237
 896.20;    0.500;  -15.533; 1737.333; 0.91469
 896.76;   -6.967;  -14.133; 1747.133; 0.40690
 897.32;    1.000;  -17.000; 1753.567; 1.01662
 897.88;   -5.367;  -15.900; 1751.600; 0.59595
 898.44;  -12.433;  -12.833; 1774.067; 0.02239
 899.00;   -1.167;  -16.933; 1748.800; 0.89292
 899.56;   -4.100;  -12.833; 1776.700; 0.48802
 900.12;    2.967;  -21.267; 1760.800; 1.35984
 900.68;   -1.600;  -15.667; 1741.000; 0.80076
 901.24;   -5.167;  -18.100; 1743.667; 0.73411
 901.81;   -4.467;  -16.767; 1733.633; 0.70270
 902.37;    4.367;  -20.500; 1745.000; 1.40848
 902.93;   -6.900;  -16.733; 1727.267; 0.56384
 903.49;   -0.367;  -18.467; 1711.067; 1.04653
 904.05;   -2.667;  -17.400; 1696.167; 0.85981
 904.61;    0.967;  -19.567; 1686.067; 1.20385
 905.17;  -10.667;  -20.767; 1663.200; 0.59977
 905.73;   -3.433;  -17.900; 1666.233; 0.85900
 906.29;   -2.967;  -13.867; 1669.900; 0.64736
 906.85;   -2.800;  -19.200; 1635.567; 0.99108
 907.41;   -3.033;  -15.633; 1657.567; 0.75305
 907.97;   -1.300;  -16.267; 1619.767; 0.91481
 908.53;   -6.633;  -14.233; 1597.267; 0.47161
 909.09;   -1.067;  -20.600; 1597.367; 1.20728
 909.65;    1.167;  -18.700; 1549.333; 1.26698
 910.21;   -4.367;  -18.267; 1549.933; 0.88637
 910.77;   -4.533;  -17.100; 1532.100; 0.81117
 911.33;   -0.600;  -14.433; 1530.900; 0.89517
 911.89;   -1.000;  -20.467; 1545.533; 1.24308
 912.45;   -3.900;  -15.400; 1510.600; 0.75360
 913.01;   -3.300;  -20.867; 1470.900; 1.17757
 913.57;    1.633;  -28.700; 1459.100; 2.03880
 914.13;   -6.500;  -16.033; 1468.267; 0.64228
 914.69;   -2.867;  -15.467; 1453.800; 0.85757
 915.25;   -0.533;  -21.767; 1417.700; 1.47508
 915.81;   -2.000;  -10.133; 1422.633; 0.56767
 916.37;   -0.700;  -13.633; 1426.933; 0.89779
 916.93;   -3.233;  -16.667; 1386.667; 0.95724
 917.49;   -7.300;  -16.967; 1404.033; 0.68027
 918.05;   -0.933;  -13.400; 1377.333; 0.89641
 918.61;   -5.000;  -19.367; 1380.667; 1.02617
 919.17;   -1.233;  -15.933; 1361.900; 1.06689
 919.73;   -4.267;  -15.600; 1373.700; 0.81576
 920.29;    0.833;  -15.300; 1361.000; 1.17223
 920.85;   -2.967;  -12.233; 1339.333; 0.68562
 921.40;   -1.000;  -20.267; 1297.000; 1.46262
 921.96;    0.200;  -15.900; 1311.400; 1.21299
 922.52;   -3.300;  -14.333; 1292.600; 0.84422
 923.08;    1.000;  -20.700; 1285.500; 1.66131
 923.64;   -7.133;  -19.567; 1270.567; 0.96372
 924.20;   -5.233;  -12.867; 1259.900; 0.59974
 924.76;   -4.667;  -19.067; 1257.233; 1.12826
 925.32;   -1.367;  -22.500; 1260.300; 1.64744
 925.88;   -3.067;  -16.333; 1255.500; 1.04311
 926.44;   -4.200;  -21.367; 1271.433; 1.32787
 926.99;    0.333;  -21.500; 1240.100; 1.73061
 927.55;   -5.833;  -16.867; 1226.367; 0.88747
 928.11;   -1.400;  -21.800; 1233.833; 1.62468
 928.67;   -0.567;  -11.500; 1212.033; 0.89359
 929.23;   -7.333;  -19.400; 1217.233; 0.97577
 929.79;   -8.167;  -18.900; 1183.233; 0.89286
 930.35;   -1.600;  -18.933; 1192.067; 1.43132
 930.90;   -1.100;  -20.433; 1191.367; 1.59542
 931.46;    0.967;  -14.933; 1175.200; 1.33598
 932.02;   -6.933;  -15.600; 1158.133; 0.73838
 932.58;   -0.133;  -16.967; 1168.733; 1.41970
 933.14;   -4.067;  -13.167; 1167.333; 0.77086
 933.69;   -1.033;  -11.633; 1135.233; 0.92426
 934.25;    1.967;  -19.400; 1107.033; 1.89684
 934.81;   -3.633;  -14.800; 1125.200; 0.97953
 935.37;    3.400;  -19.367; 1121.333; 1.99585
 935.93;    1.233;  -17.567; 1112.167; 1.66411
 936.49;  -10.333;  -11.733; 1109.400; 0.12487
 937.04;   -2.033;  -14.200; 1121.200; 1.07158
 937.60;   -0.367;  -16.333; 1114.633; 1.41177
 938.16;   -0.333;  -19.767; 1084.800; 1.75936
 938.72;    0.933;  -13.633; 1074.367; 1.33885
 939.27;   -4.200;  -12.967; 1073.533; 0.80687
 939.83;   -2.033;  -20.467; 1068.767; 1.69232
 940.39;    0.767;  -16.867; 1062.533; 1.63362
 940.95;   -1.767;  -16.000; 1049.233; 1.33617
 941.50;   -1.333;  -18.033; 1062.267; 1.54587
 942.06;   -1.700;  -15.300; 1050.033; 1.27660
 942.62;   -7.133;  -20.800; 1014.833; 1.31964
 943.18;   -0.700;  -13.567; 1042.300; 1.21859
 943.73;   -2.367;  -21.000; 1017.767; 1.79379
 944.29;   -7.467;  -16.067;  971.300; 0.87100
 944.85;   -5.200;  -23.900;  989.767; 1.84479
 945.41;   -0.767;  -16.833;  993.500; 1.59023
 945.96;   -4.533;  -12.133;  999.633; 0.75116
 946.52;   -1.700;  -14.233;  993.600; 1.24359
 947.08;   -7.467;  -20.200;  995.133; 1.25410
 947.63;   -2.700;  -21.200;  972.800; 1.86117
 948.19;   -2.100;  -19.267;  975.333; 1.72599
 948.75;    3.500;  -16.533;  957.900; 2.05590
 949.31;    2.200;  -11.467;  947.067; 1.42579
 949.86;   -5.267;  -15.300;  937.900; 1.05259
 950.42;    1.367;  -18.533;  948.267; 2.05834
 950.98;   -6.633;  -17.233;  936.800; 1.11107
 951.53;   -2.667;  -20.200;  916.367; 1.87209
 952.09;   -5.967;  -16.367;  886.400; 1.15201
 952.65;   -4.467;  -17.933;  897.033; 1.47182
 953.20;   -3.633;  -12.100;  904.200; 0.92401
 953.76;   -1.533;  -19.000;  884.767; 1.93265
 954.32;   -1.667;  -18.967;  882.000; 1.92016
 954.87;    4.133;  -20.033;  883.933; 2.67340
 955.43;    2.100;  -15.333;  863.067; 1.98467
 955.98;   -4.767;  -25.800;  848.200; 2.40656
 956.54;   -0.067;  -13.333;  850.233; 1.53626
 957.10;   -3.333;  -24.300;  853.800; 2.38773
 957.65;    2.067;  -21.633;  844.100; 2.73756
 958.21;    0.167;  -11.833;  833.133; 1.42017
 958.77;   -4.100;  -16.467;  846.133; 1.43365
 959.32;    0.000;  -20.400;  824.700; 2.41392
 959.88;   -4.833;  -16.600;  811.733; 1.42052
 960.43;    4.433;  -22.600;  806.200; 3.26174
 960.99;   -8.100;  -21.133;  807.133; 1.57357
 961.54;    1.533;  -17.967;  807.133; 2.36335
 962.10;   -5.900;  -22.100;  786.400; 2.00371
 962.66;    0.167;  -14.433;  784.233; 1.82805
 963.21;   -5.633;  -15.300;  775.367; 1.22260
 963.77;   -2.100;  -23.133;  762.533; 2.67713
 964.32;   -4.600;  -14.367;  775.500; 1.23650
 964.88;    1.200;  -16.667;  764.500; 2.28718
 965.43;   -3.233;  -22.033;  743.467; 2.45591
 965.99;    1.067;  -18.267;  747.433; 2.52492
 966.55;   -0.467;  -18.567;  742.400; 2.37855
 967.10;    1.533;  -22.167;  734.600; 3.13174
 967.66;   -1.233;  -14.067;  706.933; 1.77994
 968.21;   -5.067;  -14.800;  714.200; 1.33516
 968.77;   -2.867;  -20.167;  694.800; 2.41969
 969.32;   -2.400;  -19.667;  685.600; 2.44825
 969.88;   -3.633;  -19.567;  692.733; 2.23689
 970.43;    3.600;  -18.333;  678.367; 3.14817
 970.99;   -4.233;  -15.700;  676.367; 1.65687
 971.54;   -9.033;  -19.867;  673.133; 1.56325
 972.10;   -5.467;  -16.700;  683.100; 1.60522
 972.65;   -1.033;  -21.233;  658.600; 2.97132
 973.21;   -1.233;  -17.600;  652.467; 2.44254
 973.76;    2.400;  -17.133;  644.067; 2.95422
 974.32;   -5.467;  -15.167;  635.100; 1.49170
 974.87;   -2.433;  -16.400;  636.300; 2.13983
 975.43;    1.967;  -18.133;  629.600; 3.10313
 975.98;   -3.033;  -27.333;  610.200; 3.81157
 976.53;    2.100;  -12.333;  611.300; 2.31439
 977.09;   -5.467;  -16.867;  605.467; 1.83182
 977.64;   -6.533;  -24.567;  585.500; 2.95596
 978.20;    5.433;  -17.267;  584.867; 3.76993
 978.75;   -7.333;  -20.833;  591.467; 2.20480
 979.31;    6.267;  -16.567;  580.800; 3.82233
 979.86;    5.967;  -17.600;  573.533; 3.98669
 980.42;    9.500;  -17.467;  566.600; 4.61705
 980.97;   28.733;  -13.267;  553.633; 7.40871
 981.52;   22.000;  -20.167;  539.133; 7.53919
 982.08;   26.033;  -17.633;  533.900; 7.91732
 982.63;   12.500;  -12.267;  550.967; 4.39723
 983.19;    1.567;  -17.433;  530.733; 3.46610
 983.74;   -2.367;  -19.600;  501.067; 3.30986
 984.29;   -1.733;  -14.500;  510.167; 2.43329
 984.85;    4.767;  -19.233;  523.900; 4.41880
 985.40;    1.000;  -11.933;  500.567; 2.52358
 985.96;   -0.633;  -21.867;  501.300; 4.05862
 986.51;   -1.567;  -18.000;  484.000; 3.27357
 987.06;   -2.567;  -20.100;  487.700; 3.45280
 987.62;    2.700;  -19.733;  479.233; 4.49596
 988.17;   -0.067;  -17.067;  484.167; 3.39163
 988.72;    2.667;  -22.000;  467.767; 5.03641
 989.28;    2.400;  -18.767;  462.067; 4.40208
 989.83;    3.633;  -16.100;  461.400; 4.13264
 990.38;    9.567;  -24.433;  446.300; 7.22277
 990.94;    2.000;  -19.767;  431.900; 4.81919
 991.49;    0.767;  -19.500;  426.033; 4.54886
 992.04;   -4.067;  -20.667;  425.900; 3.71725
 992.60;   -0.467;  -16.467;  430.267; 3.58156
 993.15;   -5.000;   -7.767;  408.400; 0.66480
 993.70;    6.000;  -19.067;  420.267; 5.70561
 994.26;    7.733;  -19.833;  413.800; 6.35714
 994.81;    5.533;  -16.300;  395.333; 5.30407
 995.36;    0.233;  -19.067;  420.433; 4.39135
 995.91;    3.500;  -20.533;  396.433; 5.76385
 996.47;   -2.367;  -22.433;  374.633; 5.05373
 997.02;    4.967;  -14.833;  377.367; 5.04844
 997.57;   -1.567;  -14.333;  379.533; 3.24137
 998.13;    6.800;   -9.800;  367.733; 4.39696
 998.68;    0.800;  -24.033;  358.200; 6.49690
 999.23;    0.267;  -21.133;  355.867; 5.67639
 999.78;    7.800;  -16.600;  352.967; 6.60233
1000.34;   11.267;  -19.300;  341.033; 8.48289
1000.89;   11.567;  -15.500;  330.900; 7.81370
1001.44;   23.200;  -17.533;  322.500;11.97922
1001.99;   34.100;  -20.567;  314.533;16.31354
1002.55;   61.800;  -20.133;  318.067;24.22630
1003.10;   99.467;  -24.133;  302.733;37.81358
1003.65;  111.367;  -21.167;  301.300;41.09986
1004.20;   94.833;  -19.367;  287.033;37.27154
1004.75;   61.767;  -24.800;  282.700;28.15176
1005.31;   34.900;  -26.000;  282.933;19.71299
1005.86;   21.367;  -21.833;  265.433;15.03829
1006.41;   16.133;  -24.233;  274.500;13.51261
1006.96;   13.700;  -18.567;  278.000;10.88007
1007.51;    8.033;  -19.867;  275.000; 9.46190
1008.07;   10.667;  -13.133;  277.700; 8.18338
1008.62;    8.100;  -13.400;  285.267; 7.19866
1009.17;    2.033;  -20.800;  298.067; 7.16078
1009.72;    1.533;  -21.067;  296.800; 7.10990
1010.27;   11.200;  -23.133;  313.033;10.21319
1010.82;    2.967;  -19.933;  312.800; 6.88239
1011.38;    2.067;  -17.567;  321.333; 5.79325
1011.93;    5.267;  -27.933;  312.800; 9.74369
1012.48;    3.433;  -17.167;  313.033; 6.23864
1013.03;    5.100;  -14.233;  317.667; 5.82505
1013.58;    7.100;  -18.233;  322.200; 7.44150
1014.13;   -1.367;  -16.333;  301.867; 4.70354
1014.68;    8.267;  -21.667;  290.767; 9.58071
1015.24;    9.933;  -14.533;  274.533; 8.46402
1015.79;    3.033;  -23.767;  286.167; 8.64702
1016.34;    4.900;  -23.767;  275.600; 9.57577
1016.89;    9.933;  -25.100;  280.167;11.47630
1017.44;    6.933;  -18.900;  268.000; 9.00430
1017.99;    3.567;  -27.167;  258.467;10.75972
1018.54;    4.567;  -19.900;  251.167; 9.02607
1019.09;   12.433;  -21.600;  252.000;12.43908
1019.64;   12.067;  -22.100;  246.067;12.74083
1020.19;    9.700;  -25.000;  239.400;13.12405
1020.75;   10.267;  -15.367;  232.967;10.32215
1021.30;   11.233;  -21.233;  236.733;12.58561
1021.85;   13.000;  -23.067;  231.067;14.19203
1022.40;   15.133;  -18.033;  231.300;13.30214
1022.95;   22.000;  -18.933;  231.167;16.36679
1023.50;   18.433;  -19.333;  217.867;15.92187
1024.05;   28.533;  -22.600;  208.933;22.08465
1024.60;   36.967;  -20.667;  209.167;25.07614
1025.15;   45.833;  -19.533;  208.900;28.61520
1025.70;   60.733;  -14.333;  196.533;35.59911
1026.25;   91.600;  -20.367;  202.733;50.18676
1026.80;  115.200;  -20.533;  194.833;63.02430
1027.35;  120.833;  -18.100;  188.433;67.26921
1027.90;  117.767;  -18.600;  190.567;65.19522
1028.45;  103.167;  -18.033;  182.067;60.56972
1029.00;   86.300;  -28.667;  184.633;53.89905
1029.55;   59.300;  -15.000;  179.667;38.16781
1030.10;   55.900;  -21.167;  175.000;39.28632
1030.65;   32.033;  -19.867;  172.900;26.92374
1031.20;   32.000;  -19.467;  176.533;26.25850
1031.75;   25.500;  -14.133;  169.100;21.62998
1032.30;   28.167;  -15.800;  174.633;23.08769
1032.85;   12.700;  -16.100;  172.200;15.29474
1033.40;   17.400;  -21.300;  158.200;21.55989
1033.95;   10.100;  -14.133;  161.033;13.83444
1034.50;    9.233;  -17.767;  159.000;15.27437
1035.05;   11.300;  -22.033;  152.600;19.08761
1035.60;    9.800;  -17.567;  156.800;15.69490
1036.15;    6.933;  -19.900;  154.867;15.35380
1036.69;   14.000;  -22.700;  155.333;20.61412
1037.24;    8.867;  -22.667;  152.533;17.99848
1037.79;    4.167;  -18.300;  140.667;14.13294
1038.34;    6.700;  -20.500;  142.133;16.72474
1038.89;    7.533;  -24.700;  140.667;19.49204
1039.44;   12.567;  -21.967;  133.933;22.15095
1039.99;    8.400;  -27.000;  138.567;21.38112
1040.54;   11.233;  -22.767;  132.867;21.84622
1041.09;   11.033;  -23.600;  121.933;23.79753
1041.64;    9.200;  -15.733;  136.000;16.43234
1042.18;    9.833;  -20.767;  133.400;19.84865
1042.73;    3.467;  -20.600;  125.767;16.44272
1043.28;   11.333;  -20.567;  127.133;21.59783
1043.83;    8.867;  -17.567;  128.933;18.04323
1044.38;    7.367;  -17.767;  123.333;17.81243
1044.93;    6.167;  -22.900;  114.100;21.21654
1045.48;    5.133;  -23.200;  116.500;20.28156
1046.02;   11.267;  -18.067;  119.100;21.38518
1046.57;    6.233;  -16.767;  120.200;16.79241
1047.12;    8.700;  -19.133;  108.967;21.72782
1047.67;   11.800;  -22.333;  117.300;24.44498
1048.22;   13.100;  -15.333;  113.900;22.00155
1048.77;   12.133;  -26.367;  116.733;26.90426
1049.31;    6.467;  -20.300;  110.167;20.51610
1049.86;   12.600;  -21.767;  109.467;26.18745
1050.41;   14.500;  -22.200;  106.767;28.45697
1050.96;   11.500;  -24.533;  103.067;28.23929
1051.51;   20.333;  -19.267;  107.167;31.32085
1052.05;   13.267;  -26.267;  110.300;28.94801
1052.60;   22.033;  -14.933;   99.633;32.26651
1053.15;   26.367;  -18.800;   99.733;38.10461
1053.70;   29.533;  -24.733;   99.667;43.62272
1054.25;   44.033;  -19.500;  107.800;49.90835
1054.79;   37.500;  -17.267;   97.800;47.59560
1055.34;   39.900;  -20.600;   97.933;51.04050
1055.89;   53.367;  -20.267;   94.433;64.19645
1056.44;   52.000;  -21.467;   90.033;65.88939
1056.98;   55.033;  -21.667;   89.733;68.85099
1057.53;   57.033;  -20.933;   94.967;67.27064
1058.08;   53.767;  -22.967;   87.667;69.35824
1058.63;   51.367;  -24.367;   90.633;65.85507
1059.17;   41.100;  -14.733;   88.833;53.91052
1059.72;   44.833;  -25.767;   86.733;62.75556
1060.27;   37.933;  -18.033;   88.133;52.71586
1060.81;   33.600;  -21.067;   81.633;53.22947
1061.36;   17.200;  -21.033;   75.833;39.47006
1061.91;   32.533;  -20.733;   81.967;51.86628
1062.45;   15.367;  -21.500;   77.200;37.35225
1063.00;   19.867;  -23.467;   81.300;41.36176
1063.55;   12.467;  -22.567;   81.800;33.56755
1064.10;   17.200;  -18.833;   72.667;39.38069
1064.64;   10.667;  -20.400;   79.267;31.17057
1065.19;   14.933;  -20.767;   76.700;36.62791
1065.74;    7.267;  -16.133;   74.867;25.71429
1066.28;   11.167;  -16.800;   77.433;29.67810
1066.83;    7.400;  -18.133;   82.233;25.44005
1067.38;    4.133;  -17.300;   76.067;22.95609
1067.92;    2.933;  -16.100;   73.933;21.14032
1068.47;    5.667;  -22.100;   77.500;27.87818
1069.01;    3.067;  -21.867;   68.700;27.53036
1069.56;    5.833;  -17.367;   71.467;26.11632
1070.11;   -1.767;  -22.767;   67.867;23.17028
1070.65;    8.033;  -18.933;   70.833;30.04085
1071.20;    0.933;  -20.600;   70.233;23.70642
1071.75;    1.233;  -20.233;   72.933;23.04115
1072.29;    8.233;  -19.267;   67.333;31.75520
1072.84;   10.133;  -25.900;   72.267;36.70628
1073.38;    2.700;  -18.933;   66.400;25.35156
1073.93;    6.167;  -25.067;   63.567;35.23881
1074.48;    1.233;  -20.433;   66.267;24.99039
1075.02;    2.100;  -25.400;   74.000;27.66600
1075.57;    1.533;  -24.500;   72.400;26.86619
1076.11;    3.400;  -17.033;   56.667;27.72501
1076.66;    8.000;  -20.600;   65.933;33.05085
1077.20;    8.433;  -17.367;   61.300;32.79661
1077.75;    0.800;  -18.233;   60.167;24.27721
1078.29;    5.400;  -22.833;   71.567;29.90819
1078.84;    0.333;  -17.100;   58.367;23.10071
1079.39;    7.833;  -18.400;   55.467;35.51444
1079.93;   -4.833;  -18.767;   60.333;17.61483
1080.48;    6.100;  -23.067;   58.733;35.65607
1081.02;   -2.933;  -28.567;   57.333;29.84090
1081.57;    3.733;  -20.833;   61.533;29.82598
1082.11;    2.500;  -21.933;   61.067;29.43775
1082.66;    1.533;  -20.767;   59.067;27.93319
1083.20;    8.167;  -18.700;   56.333;35.80631
1083.75;    3.367;  -19.233;   57.133;29.59406
1084.29;    7.800;  -17.333;   57.733;33.48135
1084.84;    0.767;  -17.933;   59.900;24.02570
1085.38;    9.733;  -18.367;   55.833;37.87062
1085.93;    1.633;  -25.567;   59.033;32.15130
1086.47;    1.367;  -26.400;   46.833;37.91534
1087.02;    9.900;  -17.500;   48.533;41.49419
1087.56;    8.100;  -20.367;   49.933;40.49312
